row_number,template_path,ground_truth_path,pass_user_intent,checkov_details,coverage_percentage,accuracy_percentage,resource_details,missing_resources,row_error
101,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_110_update_5_template_20260310_084732.yaml,../Data/groud_truth/template/vpc-flow-logs-custom.yaml,False,"{'passed_checks': [{'check_id': 'CKV2_AWS_75', 'check_name': 'Ensure no open CORS policy', 'file_path': '/../../../../../../var/folders/mr/k47n2bks0fs1y0cmq922vqbh0000gn/T/temp_checkov_template_stable/template.yaml', 'resource': 'AWS::Lambda::Function.LambdaFunction'}], 'failed_checks': []}",0.0,0.0,"{'correct': [], 'missing': ['AWS::S3::Bucket', 'AWS::S3::BucketPolicy', 'AWS::EC2::FlowLog', 'AWS::EC2::FlowLog', 'AWS::EC2::VPC'], 'extra': ['AWS::IAM::Role', 'AWS::IAM::Role', 'AWS::ApiGateway::BasePathMapping', 'AWS::ApiGateway::Resource', 'AWS::Lambda::Permission', 'AWS::ApiGateway::Method', 'AWS::ApiGateway::Deployment', 'AWS::ApiGateway::DomainName', 'AWS::ApiGateway::RestApi', 'AWS::Lambda::Function']}","['AWS::S3::Bucket', 'AWS::S3::BucketPolicy', 'AWS::EC2::FlowLog', 'AWS::EC2::FlowLog', 'AWS::EC2::VPC']",
103,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_112_update_3_template_20260310_085436.yaml,../Data/groud_truth/template/security-lab-stack.yaml,False,"{'passed_checks': [], 'failed_checks': [{'check_id': 'UIV_CUSTOM_ROW_103B', 'check_name': 'user intent for row 103B', 'file_path': '/../../../../../../var/folders/mr/k47n2bks0fs1y0cmq922vqbh0000gn/T/temp_checkov_template_stable/template.yaml', 'resource': 'AWS::S3::Bucket.S3Bucket', 'guideline': None}]}",7.6923076923076925,33.33333333333333,"{'correct': ['AWS::S3::Bucket'], 'missing': ['AWS::IAM::Role', 'AWS::IAM::InstanceProfile', 'AWS::S3::BucketPolicy', 'AWS::EC2::InternetGateway', 'AWS::EC2::VPCGatewayAttachment', 'AWS::EC2::VPC', 'AWS::EC2::SecurityGroup', 'AWS::EC2::RouteTable', 'AWS::EC2::Subnet', 'AWS::EC2::Route', 'AWS::EC2::SubnetRouteTableAssociation', 'AWS::EC2::Instance'], 'extra': ['AWS::SQS::QueuePolicy', 'AWS::SQS::Queue']}","['AWS::IAM::Role', 'AWS::IAM::InstanceProfile', 'AWS::S3::BucketPolicy', 'AWS::EC2::InternetGateway', 'AWS::EC2::VPCGatewayAttachment', 'AWS::EC2::VPC', 'AWS::EC2::SecurityGroup', 'AWS::EC2::RouteTable', 'AWS::EC2::Subnet', 'AWS::EC2::Route', 'AWS::EC2::SubnetRouteTableAssociation', 'AWS::EC2::Instance']",
104,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_113_update_1_template_20260310_085537.yaml,../Data/groud_truth/template/sample_environment_template.yaml,False,"{'passed_checks': [], 'failed_checks': []}",0.0,0.0,"{'correct': [], 'missing': ['AWS::IAM::Role', 'AWS::EC2::InternetGateway', 'AWS::IAM::InstanceProfile', 'AWS::EC2::VPCGatewayAttachment', 'AWS::EC2::VPC', 'AWS::EC2::SecurityGroup', 'AWS::EC2::RouteTable', 'AWS::IAM::Policy', 'AWS::EC2::Subnet', 'AWS::EC2::Route', 'AWS::EC2::SubnetRouteTableAssociation', 'AWS::EC2::Instance', 'AWS::EC2::Instance', 'AWS::EC2::Instance', 'AWS::EC2::Instance', 'AWS::EC2::Instance', 'AWS::EC2::Instance'], 'extra': ['AWS::Events::Rule', 'AWS::SNS::Topic', 'AWS::SNS::TopicPolicy']}","['AWS::IAM::Role', 'AWS::EC2::InternetGateway', 'AWS::IAM::InstanceProfile', 'AWS::EC2::VPCGatewayAttachment', 'AWS::EC2::VPC', 'AWS::EC2::SecurityGroup', 'AWS::EC2::RouteTable', 'AWS::IAM::Policy', 'AWS::EC2::Subnet', 'AWS::EC2::Route', 'AWS::EC2::SubnetRouteTableAssociation', 'AWS::EC2::Instance', 'AWS::EC2::Instance', 'AWS::EC2::Instance', 'AWS::EC2::Instance', 'AWS::EC2::Instance', 'AWS::EC2::Instance']",
106,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_116_update_5_template_20260310_090640.yaml,../Data/groud_truth/template/bucket_and_notification.yaml,False,"{'passed_checks': [], 'failed_checks': []}",66.66666666666666,20.0,"{'correct': ['AWS::SNS::TopicPolicy', 'AWS::SNS::Topic'], 'missing': ['AWS::S3::Bucket'], 'extra': ['AWS::SNS::Subscription', 'AWS::SNS::Subscription', 'AWS::SNS::Subscription', 'AWS::SQS::Queue', 'AWS::SQS::Queue', 'AWS::SQS::Queue', 'AWS::SQS::Queue', 'AWS::SQS::Queue']}",['AWS::S3::Bucket'],
108,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_118_update_5_template_20260310_091756.yaml,../Data/groud_truth/template/cognito_sample.yaml,False,"{'passed_checks': [], 'failed_checks': []}",0.0,0.0,"{'correct': [], 'missing': ['AWS::Cognito::UserPoolDomain', 'AWS::Cognito::UserPoolClient', 'AWS::Cognito::UserPool'], 'extra': ['AWS::Logs::LogGroup', 'AWS::Events::Rule', 'AWS::Events::Connection', 'AWS::IAM::Role', 'AWS::SQS::QueuePolicy', 'AWS::Events::ApiDestination', 'AWS::SQS::Queue', 'AWS::SQS::Queue']}","['AWS::Cognito::UserPoolDomain', 'AWS::Cognito::UserPoolClient', 'AWS::Cognito::UserPool']",
109,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_119_update_5_template_20260310_092128.yaml,../Data/groud_truth/template/mongoDB.yaml,False,"{'passed_checks': [], 'failed_checks': [{'check_id': 'UIV_CUSTOM_ROW_109C', 'check_name': 'user intent for row 109C', 'file_path': '/../../../../../../var/folders/mr/k47n2bks0fs1y0cmq922vqbh0000gn/T/temp_checkov_template_stable/template.yaml', 'resource': 'AWS::Events::Rule.EventBridgeRule', 'guideline': None}]}",50.0,75.0,"{'correct': ['AWS::Events::EventBus', 'AWS::Events::Rule', 'AWS::IAM::Role'], 'missing': ['AWS::Events::ApiDestination', 'AWS::SQS::Queue', 'AWS::Events::Connection'], 'extra': ['AWS::Kinesis::Stream']}","['AWS::Events::ApiDestination', 'AWS::SQS::Queue', 'AWS::Events::Connection']",
110,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_120_update_5_template_20260310_092836.yaml,../Data/groud_truth/template/crossAccResources.yaml,False,"{'passed_checks': [], 'failed_checks': []}",12.5,4.0,"{'correct': ['AWS::IAM::Role'], 'missing': ['AWS::ApiGateway::Deployment', 'AWS::ApiGateway::Resource', 'AWS::Lambda::Function', 'AWS::ApiGateway::Stage', 'AWS::Lambda::Permission', 'AWS::ApiGateway::Method', 'AWS::ApiGateway::RestApi'], 'extra': ['AWS::Logs::LogGroup', 'AWS::IAM::Role', 'AWS::IAM::Role', 'AWS::Batch::ComputeEnvironment', 'AWS::EC2::InternetGateway', 'AWS::IAM::InstanceProfile', 'AWS::Batch::JobQueue', 'AWS::EC2::VPCGatewayAttachment', 'AWS::EC2::Route', 'AWS::EC2::Route', 'AWS::EC2::SubnetRouteTableAssociation', 'AWS::EC2::SubnetRouteTableAssociation', 'AWS::EC2::NatGateway', 'AWS::Batch::JobDefinition', 'AWS::SQS::Queue', 'AWS::SQS::Queue', 'AWS::EC2::VPC', 'AWS::EC2::SecurityGroup', 'AWS::Pipes::Pipe', 'AWS::EC2::RouteTable', 'AWS::EC2::RouteTable', 'AWS::EC2::EIP', 'AWS::EC2::Subnet', 'AWS::EC2::Subnet']}","['AWS::ApiGateway::Deployment', 'AWS::ApiGateway::Resource', 'AWS::Lambda::Function', 'AWS::ApiGateway::Stage', 'AWS::Lambda::Permission', 'AWS::ApiGateway::Method', 'AWS::ApiGateway::RestApi']",
115,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_127_update_2_template_20260310_100154.yaml,../Data/groud_truth/template/sns-secretsmanager.yaml,False,"{'passed_checks': [], 'failed_checks': []}",0.0,0.0,"{'correct': [], 'missing': ['AWS::Events::Rule', 'AWS::SNS::TopicPolicy', 'AWS::SNS::Topic'], 'extra': ['AWS::EFS::FileSystem', 'AWS::EFS::MountTarget', 'AWS::EC2::VPC', 'AWS::EC2::SecurityGroup', 'AWS::EC2::Subnet']}","['AWS::Events::Rule', 'AWS::SNS::TopicPolicy', 'AWS::SNS::Topic']",
116,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_128_update_5_template_20260310_103340.yaml,../Data/groud_truth/template/sns_with_sqs.yaml,False,"{'passed_checks': [{'check_id': 'CKV2_AWS_75', 'check_name': 'Ensure no open CORS policy', 'file_path': '/../../../../../../var/folders/mr/k47n2bks0fs1y0cmq922vqbh0000gn/T/temp_checkov_template_stable/template.yaml', 'resource': 'AWS::Lambda::Function.SecurityHubControlManagerFunction'}], 'failed_checks': []}",0.0,0.0,"{'correct': [], 'missing': ['AWS::SQS::QueuePolicy', 'AWS::SNS::Subscription', 'AWS::SNS::Subscription', 'AWS::SNS::Subscription', 'AWS::SNS::Topic', 'AWS::SQS::Queue', 'AWS::SQS::Queue', 'AWS::SQS::Queue', 'AWS::SQS::Queue', 'AWS::SQS::Queue', 'AWS::SQS::Queue'], 'extra': ['AWS::IAM::Role', 'AWS::Lambda::Function']}","['AWS::SQS::QueuePolicy', 'AWS::SNS::Subscription', 'AWS::SNS::Subscription', 'AWS::SNS::Subscription', 'AWS::SNS::Topic', 'AWS::SQS::Queue', 'AWS::SQS::Queue', 'AWS::SQS::Queue', 'AWS::SQS::Queue', 'AWS::SQS::Queue', 'AWS::SQS::Queue']",
120,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_132_update_5_template_20260310_105733.yaml,../Data/groud_truth/template/sqs-pipes-batch-service.yaml,False,{},,,{},,"while parsing a flow sequence
  in ""llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_132_update_5_template_20260310_105733.yaml"", line 46, column 33
expected ',' or ']', but got '<tag>'
  in ""llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_132_update_5_template_20260310_105733.yaml"", line 46, column 45"
124,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_136_update_5_template_20260310_111328.yaml,../Data/groud_truth/template/api_with_dynamoDB.yaml,False,"{'passed_checks': [], 'failed_checks': []}",9.090909090909092,25.0,"{'correct': ['AWS::IAM::Role'], 'missing': ['AWS::ApiGateway::UsagePlanKey', 'AWS::ApiGateway::RestApi', 'AWS::ApiGateway::ApiKey', 'AWS::ApiGateway::Method', 'AWS::ApiGateway::Method', 'AWS::ApiGateway::Deployment', 'AWS::DynamoDB::Table', 'AWS::ApiGateway::Resource', 'AWS::ApiGateway::Resource', 'AWS::ApiGateway::UsagePlan'], 'extra': ['AWS::IAM::ManagedPolicy', 'AWS::IAM::ManagedPolicy', 'AWS::IAM::ManagedPolicy']}","['AWS::ApiGateway::UsagePlanKey', 'AWS::ApiGateway::RestApi', 'AWS::ApiGateway::ApiKey', 'AWS::ApiGateway::Method', 'AWS::ApiGateway::Method', 'AWS::ApiGateway::Deployment', 'AWS::DynamoDB::Table', 'AWS::ApiGateway::Resource', 'AWS::ApiGateway::Resource', 'AWS::ApiGateway::UsagePlan']",
125,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_137_update_5_template_20260310_111735.yaml,../Data/groud_truth/template/apigateway_ses.yaml,False,"{'passed_checks': [{'check_id': 'CKV2_AWS_75', 'check_name': 'Ensure no open CORS policy', 'file_path': '/../../../../../../var/folders/mr/k47n2bks0fs1y0cmq922vqbh0000gn/T/temp_checkov_template_stable/template.yaml', 'resource': 'AWS::Lambda::Function.LambdaFunction'}], 'failed_checks': [{'check_id': 'CKV2_AWS_33', 'check_name': 'Ensure AppSync is protected by WAF', 'file_path': '/../../../../../../var/folders/mr/k47n2bks0fs1y0cmq922vqbh0000gn/T/temp_checkov_template_stable/template.yaml', 'resource': 'AWS::AppSync::GraphQLApi.AppSyncAPI', 'guideline': 'https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-general-policies/ensure-aws-appsync-is-protected-by-waf'}]}",11.11111111111111,12.5,"{'correct': ['AWS::IAM::Role'], 'missing': ['AWS::ApiGateway::Deployment', 'AWS::ApiGateway::ApiKey', 'AWS::ApiGateway::Model', 'AWS::ApiGateway::RequestValidator', 'AWS::ApiGateway::Method', 'AWS::ApiGateway::UsagePlanKey', 'AWS::ApiGateway::RestApi', 'AWS::ApiGateway::UsagePlan'], 'extra': ['AWS::IAM::Role', 'AWS::AppSync::DataSource', 'AWS::AppSync::Resolver', 'AWS::AppSync::ApiKey', 'AWS::AppSync::GraphQLApi', 'AWS::AppSync::GraphQLSchema', 'AWS::Lambda::Function']}","['AWS::ApiGateway::Deployment', 'AWS::ApiGateway::ApiKey', 'AWS::ApiGateway::Model', 'AWS::ApiGateway::RequestValidator', 'AWS::ApiGateway::Method', 'AWS::ApiGateway::UsagePlanKey', 'AWS::ApiGateway::RestApi', 'AWS::ApiGateway::UsagePlan']",
126,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_139_update_5_template_20260310_112533.yaml,../Data/groud_truth/template/apigateway_kinesis.yaml,False,{},,,{},,"while scanning an alias
  in ""llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_139_update_5_template_20260310_112533.yaml"", line 19, column 9
expected alphabetic or numeric character, but found '\n'
  in ""llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_139_update_5_template_20260310_112533.yaml"", line 19, column 10"
127,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_140_update_5_template_20260310_112954.yaml,../Data/groud_truth/template/efs_easy.yaml,False,"{'passed_checks': [{'check_id': 'CKV2_AWS_75', 'check_name': 'Ensure no open CORS policy', 'file_path': '/../../../../../../var/folders/mr/k47n2bks0fs1y0cmq922vqbh0000gn/T/temp_checkov_template_stable/template.yaml', 'resource': 'AWS::Lambda::Function.CalculatorFunction'}], 'failed_checks': []}",0.0,0.0,"{'correct': [], 'missing': ['AWS::EFS::FileSystem'], 'extra': ['AWS::Logs::LogGroup', 'AWS::IAM::Role', 'AWS::StepFunctions::StateMachine', 'AWS::Lambda::Function']}",['AWS::EFS::FileSystem'],
129,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_142_update_2_template_20260310_114135.yaml,../Data/groud_truth/template/config.yaml,False,"{'passed_checks': [], 'failed_checks': []}",8.333333333333332,6.25,"{'correct': ['AWS::IAM::Role'], 'missing': ['AWS::S3::Bucket', 'AWS::Logs::LogGroup', 'AWS::IAM::Role', 'AWS::IAM::Role', 'AWS::Config::ConfigurationRecorder', 'AWS::Config::DeliveryChannel', 'Custom::RetentionConfiguration', 'AWS::Lambda::Function', 'AWS::S3::BucketPolicy', 'AWS::IAM::Policy', 'AWS::SNS::Topic'], 'extra': ['AWS::AutoScaling::AutoScalingGroup', 'AWS::AutoScaling::AutoScalingGroup', 'AWS::EC2::InternetGateway', 'AWS::IAM::InstanceProfile', 'AWS::EC2::VPCGatewayAttachment', 'AWS::EC2::Route', 'AWS::EC2::SubnetRouteTableAssociation', 'AWS::EC2::SubnetRouteTableAssociation', 'AWS::EC2::VPC', 'AWS::EC2::SecurityGroup', 'AWS::EC2::RouteTable', 'AWS::EC2::LaunchTemplate', 'AWS::EC2::LaunchTemplate', 'AWS::EC2::Subnet', 'AWS::EC2::Subnet']}","['AWS::S3::Bucket', 'AWS::Logs::LogGroup', 'AWS::IAM::Role', 'AWS::IAM::Role', 'AWS::Config::ConfigurationRecorder', 'AWS::Config::DeliveryChannel', 'Custom::RetentionConfiguration', 'AWS::Lambda::Function', 'AWS::S3::BucketPolicy', 'AWS::IAM::Policy', 'AWS::SNS::Topic']",
131,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_145_update_5_template_20260310_115657.yaml,../Data/groud_truth/template/alert.yaml,False,"{'passed_checks': [{'check_id': 'CKV2_AWS_72', 'check_name': 'Ensure AWS CloudFront origin protocol policy enforces HTTPS-only', 'file_path': '/../../../../../../var/folders/mr/k47n2bks0fs1y0cmq922vqbh0000gn/T/temp_checkov_template_stable/template.yaml', 'resource': 'AWS::CloudFront::Distribution.CloudFrontDistribution'}, {'check_id': 'CKV2_AWS_75', 'check_name': 'Ensure no open CORS policy', 'file_path': '/../../../../../../var/folders/mr/k47n2bks0fs1y0cmq922vqbh0000gn/T/temp_checkov_template_stable/template.yaml', 'resource': 'AWS::Lambda::Function.LambdaFunction'}], 'failed_checks': []}",0.0,0.0,"{'correct': [], 'missing': ['AWS::SNS::Subscription', 'AWS::SNS::Subscription', 'AWS::SNS::Subscription', 'AWS::SNS::Subscription', 'AWS::SNS::TopicPolicy', 'AWS::SNS::Topic', 'AWS::SNS::Topic', 'AWS::CloudWatch::Alarm'], 'extra': ['AWS::S3::Bucket', 'AWS::CloudFront::OriginAccessControl', 'AWS::IAM::Role', 'AWS::CloudFront::Distribution', 'AWS::CloudFormation::CustomResource', 'AWS::CloudFront::CachePolicy', 'AWS::Lambda::Function', 'AWS::CloudFormation::DeletionPolicy', 'AWS::CloudFormation::DeletionPolicy']}","['AWS::SNS::Subscription', 'AWS::SNS::Subscription', 'AWS::SNS::Subscription', 'AWS::SNS::Subscription', 'AWS::SNS::TopicPolicy', 'AWS::SNS::Topic', 'AWS::SNS::Topic', 'AWS::CloudWatch::Alarm']",
132,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_146_update_5_template_20260310_120422.yaml,../Data/groud_truth/template/batch-demo.template.yaml,False,"{'passed_checks': [{'check_id': 'CKV2_AWS_75', 'check_name': 'Ensure no open CORS policy', 'file_path': '/../../../../../../var/folders/mr/k47n2bks0fs1y0cmq922vqbh0000gn/T/temp_checkov_template_stable/template.yaml', 'resource': 'AWS::Lambda::Function.ImageProcessingLambda'}, {'check_id': 'CKV2_AWS_75', 'check_name': 'Ensure no open CORS policy', 'file_path': '/../../../../../../var/folders/mr/k47n2bks0fs1y0cmq922vqbh0000gn/T/temp_checkov_template_stable/template.yaml', 'resource': 'AWS::Lambda::Function.RekognitionAnalysisLambda'}, {'check_id': 'CKV2_AWS_75', 'check_name': 'Ensure no open CORS policy', 'file_path': '/../../../../../../var/folders/mr/k47n2bks0fs1y0cmq922vqbh0000gn/T/temp_checkov_template_stable/template.yaml', 'resource': 'AWS::Lambda::Function.NotificationLambda'}], 'failed_checks': []}",27.27272727272727,30.0,"{'correct': ['AWS::S3::Bucket', 'AWS::IAM::Role', 'AWS::IAM::Role'], 'missing': ['AWS::IAM::Role', 'AWS::Batch::JobDefinition', 'AWS::IAM::InstanceProfile', 'AWS::Batch::JobQueue', 'AWS::EC2::VPC', 'AWS::EC2::SecurityGroup', 'AWS::EC2::Subnet', 'AWS::Batch::ComputeEnvironment'], 'extra': ['AWS::S3::Bucket', 'AWS::StepFunctions::StateMachine', 'AWS::Lambda::Permission', 'AWS::SNS::Topic', 'AWS::Lambda::Function', 'AWS::Lambda::Function', 'AWS::Lambda::Function']}","['AWS::IAM::Role', 'AWS::Batch::JobDefinition', 'AWS::IAM::InstanceProfile', 'AWS::Batch::JobQueue', 'AWS::EC2::VPC', 'AWS::EC2::SecurityGroup', 'AWS::EC2::Subnet', 'AWS::Batch::ComputeEnvironment']",
134,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_148_update_5_template_20260310_122333.yaml,../Data/groud_truth/template/lambda-demo.yaml,False,"{'passed_checks': [], 'failed_checks': []}",33.33333333333333,3.8461538461538463,"{'correct': ['AWS::IAM::Role'], 'missing': ['AWS::Lambda::Function', 'AWS::IAM::Policy'], 'extra': ['AWS::AutoScaling::AutoScalingGroup', 'AWS::EC2::InternetGateway', 'AWS::IAM::InstanceProfile', 'AWS::ElasticLoadBalancingV2::LoadBalancer', 'AWS::EC2::VPCGatewayAttachment', 'AWS::EC2::Route', 'AWS::EC2::SubnetRouteTableAssociation', 'AWS::EC2::SubnetRouteTableAssociation', 'AWS::EC2::NetworkAcl', 'AWS::ElasticLoadBalancingV2::TargetGroup', 'AWS::EC2::VPC', 'AWS::EC2::NetworkAclEntry', 'AWS::EC2::NetworkAclEntry', 'AWS::EC2::NetworkAclEntry', 'AWS::EC2::NetworkAclEntry', 'AWS::EC2::NetworkAclEntry', 'AWS::EC2::SecurityGroup', 'AWS::EC2::SecurityGroup', 'AWS::ElasticLoadBalancingV2::Listener', 'AWS::EC2::RouteTable', 'AWS::EC2::LaunchTemplate', 'AWS::EC2::SubnetNetworkAclAssociation', 'AWS::EC2::SubnetNetworkAclAssociation', 'AWS::EC2::Subnet', 'AWS::EC2::Subnet']}","['AWS::Lambda::Function', 'AWS::IAM::Policy']",
