check_id,check_name,source_file_url,source_code
CKV_AWS_163,Ensure ECR image scanning on push is enabled,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/ECRImageScanning.py,"from checkov.common.models.enums import CheckCategories
from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck


class ECRImageScanning(BaseResourceValueCheck):
    def __init__(self):
        name = ""Ensure ECR image scanning on push is enabled""
        id = ""CKV_AWS_163""
        supported_resources = [""AWS::ECR::Repository""]
        categories = [CheckCategories.GENERAL_SECURITY]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self):
        return ""Properties/ImageScanningConfiguration/ScanOnPush""


check = ECRImageScanning()
"
CKV_AWS_164,Ensure Transfer Server is not exposed publicly.,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/TransferServerIsPublic.py,"from checkov.common.models.enums import CheckCategories
from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck


class TransferServerIsPublic(BaseResourceValueCheck):
    def __init__(self):
        name = ""Ensure Transfer Server is not exposed publicly.""
        id = ""CKV_AWS_164""
        supported_resources = ['AWS::Transfer::Server']
        categories = [CheckCategories.GENERAL_SECURITY]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self):
        return 'Properties/EndpointType'

    def get_expected_values(self):
        return [""VPC"", ""VPC_ENDPOINT""]


check = TransferServerIsPublic()
"
CKV_AWS_165,Ensure DynamoDB global table point in time recovery (backup) is enabled,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/DynamodbGlobalTableRecovery.py,"from checkov.common.models.enums import CheckCategories
from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck


class DynamodbGlobalTableRecovery(BaseResourceValueCheck):
    def __init__(self):
        name = ""Ensure DynamoDB global table point in time recovery (backup) is enabled""
        id = ""CKV_AWS_165""
        supported_resources = ['AWS::DynamoDB::GlobalTable']
        categories = [CheckCategories.BACKUP_AND_RECOVERY]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self):
        return 'Properties/Replicas/[0]/PointInTimeRecoverySpecification/PointInTimeRecoveryEnabled'


check = DynamodbGlobalTableRecovery()
"
CKV_AWS_166,Ensure Backup Vault is encrypted at rest using KMS CMK,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/BackupVaultEncrypted.py,"from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck
from checkov.common.models.enums import CheckCategories
from checkov.common.models.consts import ANY_VALUE


class BackupVaultEncrypted(BaseResourceValueCheck):
    def __init__(self):
        name = ""Ensure Backup Vault is encrypted at rest using KMS CMK""
        id = ""CKV_AWS_166""
        supported_resources = ['AWS::Backup::BackupVault']
        categories = [CheckCategories.LOGGING]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self):
        return 'Properties/EncryptionKeyArn'

    def get_expected_value(self):
        return ANY_VALUE


check = BackupVaultEncrypted()
"
CKV_AWS_17,Ensure all data stored in RDS is not publicly accessible,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/RDSPubliclyAccessible.py,"from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck
from checkov.common.models.enums import CheckResult, CheckCategories


class RDSPubliclyAccessible(BaseResourceValueCheck):

    def __init__(self):
        name = ""Ensure all data stored in RDS is not publicly accessible""
        id = ""CKV_AWS_17""
        supported_resources = ['AWS::RDS::DBInstance']
        categories = [CheckCategories.NETWORKING]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources,
                         missing_block_result=CheckResult.PASSED)

    def get_expected_value(self):
        return False

    def get_inspected_key(self):
        return 'Properties/PubliclyAccessible'


check = RDSPubliclyAccessible()
"
CKV_AWS_170,Ensure QLDB ledger permissions mode is set to STANDARD,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/QLDBLedgerPermissionsMode.py,"from checkov.common.models.enums import CheckCategories
from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck


class QLDBLedgerPermissionsMode(BaseResourceValueCheck):
    def __init__(self) -> None:
        name = ""Ensure QLDB ledger permissions mode is set to STANDARD""
        id = ""CKV_AWS_170""
        supported_resources = [""AWS::QLDB::Ledger""]
        categories = [CheckCategories.IAM]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self) -> str:
        return ""Properties/PermissionsMode""

    def get_expected_value(self) -> str:
        return ""STANDARD""


check = QLDBLedgerPermissionsMode()
"
CKV_AWS_172,Ensure QLDB ledger has deletion protection enabled,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/QLDBLedgerDeletionProtection.py,"from typing import Dict

from checkov.common.parsers.node import StrNode, DictNode
from checkov.common.models.enums import CheckCategories, CheckResult
from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck


class QLDBLedgerDeletionProtection(BaseResourceValueCheck):
    def __init__(self) -> None:
        name = ""Ensure QLDB ledger has deletion protection enabled""
        id = ""CKV_AWS_172""
        supported_resources = [""AWS::QLDB::Ledger""]
        categories = [CheckCategories.GENERAL_SECURITY]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def scan_resource_conf(self, conf: Dict[StrNode, DictNode]) -> CheckResult:
        # deletion protection is enabled on default
        if ""DeletionProtection"" not in conf.get(""Properties"", {}):
            return CheckResult.PASSED
        return super().scan_resource_conf(conf)

    def get_inspected_key(self) -> str:
        return ""Properties/DeletionProtection""


check = QLDBLedgerDeletionProtection()
"
CKV_AWS_173,Check encryption settings for Lambda environment variable,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/LambdaEnvironmentEncryptionSettings.py,"from __future__ import annotations

from typing import Any

from checkov.common.models.enums import CheckResult, CheckCategories
from checkov.cloudformation.checks.resource.base_resource_check import BaseResourceCheck


class LambdaEnvironmentEncryptionSettings(BaseResourceCheck):
    def __init__(self) -> None:
        name = ""Check encryption settings for Lambda environment variable""
        id = ""CKV_AWS_173""
        supported_resources = (""AWS::Lambda::Function"", ""AWS::Serverless::Function"")
        categories = (CheckCategories.ENCRYPTION,)
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def scan_resource_conf(self, conf: dict[str, Any]) -> CheckResult:
        properties = conf.get(""Properties"")
        if properties is not None:
            env = properties.get(""Environment"")
            if env is not None:
                if not isinstance(env, dict):
                    return CheckResult.UNKNOWN
                elif env.get(""Variables"") and not properties.get(""KmsKeyArn""):
                    return CheckResult.FAILED
        return CheckResult.PASSED

    def get_evaluated_keys(self) -> list[str]:
        return [""Properties/KmsKeyArn""]


check = LambdaEnvironmentEncryptionSettings()
"
CKV_AWS_174,Verify CloudFront Distribution Viewer Certificate is using TLS v1.2 or higher,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/CloudFrontTLS12.py,"from typing import Any, Dict
import re

from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck
from checkov.common.models.enums import CheckCategories, CheckResult

_SECURE_RE = re.compile(r""^TLSv1\.(?:2|3)_\d{4}$"")


class CloudFrontTLS12(BaseResourceValueCheck):
    def __init__(self) -> None:
        name = ""Verify CloudFront Distribution Viewer Certificate is using TLS v1.2 or higher""
        id = ""CKV_AWS_174""
        supported_resources = [""AWS::CloudFront::Distribution""]
        categories = [CheckCategories.ENCRYPTION]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self) -> str:
        return ""Properties/DistributionConfig/ViewerCertificate/MinimumProtocolVersion""

    @staticmethod
    def validate_value(value: Any) -> bool:
        return isinstance(value, str) and bool(_SECURE_RE.match(value))

    def get_evaluated_keys(self):
        return [self.get_inspected_key()]

    def scan_resource_conf(self, conf: Dict[str, Any]) -> CheckResult:
        # Navigate CFN structure safely
        props = conf.get(""Properties"")
        if not isinstance(props, dict):
            return CheckResult.FAILED

        dist_cfg = props.get(""DistributionConfig"")
        if not isinstance(dist_cfg, dict):
            return CheckResult.FAILED

        viewer_cert = dist_cfg.get(""ViewerCertificate"")
        if not isinstance(viewer_cert, dict):
         "
CKV_AWS_18,Ensure the S3 bucket has access logging enabled,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/S3AccessLogs.py,"from typing import Any

from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck
from checkov.common.models.consts import ANY_VALUE
from checkov.common.models.enums import CheckCategories


class S3AccessLogs(BaseResourceValueCheck):
    def __init__(self):
        name = ""Ensure the S3 bucket has access logging enabled""
        id = ""CKV_AWS_18""
        supported_resources = ['AWS::S3::Bucket']
        categories = [CheckCategories.LOGGING]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self) -> str:
        return ""Properties/LoggingConfiguration""

    def get_expected_value(self) -> Any:
        return ANY_VALUE


check = S3AccessLogs()
"
CKV_AWS_187,Ensure Sagemaker domain and notebook instance are encrypted by KMS using a customer managed Key (CMK),https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/SagemakerNotebookEncryptedWithCMK.py,"from typing import List

from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck
from checkov.common.models.consts import ANY_VALUE
from checkov.common.models.enums import CheckCategories


class SagemakerNotebookEncryptedWithCMK(BaseResourceValueCheck):
    def __init__(self):
        name = ""Ensure Sagemaker domain and notebook instance are encrypted by KMS using a customer managed Key (CMK)""
        id = ""CKV_AWS_187""
        supported_resources = (""AWS::SageMaker::NotebookInstance"", ""AWS::SageMaker::Domain"")
        categories = [CheckCategories.ENCRYPTION]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self):
        return 'Properties/KmsKeyId'

    def get_expected_value(self):
        return ANY_VALUE

    def get_evaluated_keys(self) -> List[str]:
        return ['Properties/KmsKeyId']


check = SagemakerNotebookEncryptedWithCMK()
"
CKV_AWS_19,Ensure the S3 bucket has server-side-encryption enabled,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/S3Encryption.py,"from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck
from checkov.common.models.enums import CheckCategories, CheckResult


class S3Encryption(BaseResourceValueCheck):

    def __init__(self):
        name = ""Ensure the S3 bucket has server-side-encryption enabled""
        id = ""CKV_AWS_19""
        supported_resources = ['AWS::S3::Bucket']
        categories = [CheckCategories.LOGGING]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)
        self.missing_block_result = CheckResult.PASSED  # The default value for this resource is to encrypt

    def get_inspected_key(self):
        return 'Properties/BucketEncryption/ServerSideEncryptionConfiguration/[0]/ServerSideEncryptionByDefault/SSEAlgorithm'

    def get_expected_value(self):
        return 'AES256'

    def get_expected_values(self):
        return [self.get_expected_value(), 'aws:kms']


check = S3Encryption()
"
CKV_AWS_192,Ensure WAF prevents message lookup in Log4j2. See CVE-2021-44228 aka log4jshell,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/WAFACLCVE202144228.py,"from typing import Dict, Any

from checkov.cloudformation.checks.resource.base_resource_check import BaseResourceCheck
from checkov.common.models.enums import CheckResult, CheckCategories


class WAFACLCVE202144228(BaseResourceCheck):
    def __init__(self) -> None:
        name = ""Ensure WAF prevents message lookup in Log4j2. See CVE-2021-44228 aka log4jshell""
        id = ""CKV_AWS_192""
        supported_resources = [""AWS::WAFv2::WebACL""]
        categories = [CheckCategories.APPLICATION_SECURITY]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def scan_resource_conf(self, conf: Dict[str, Any]) -> CheckResult:
        self.evaluated_keys = [""Properties/Rules""]
        properties = conf.get(""Properties"")
        if properties:
            rules = properties.get(""Rules"") or []
            for idx_rule, rule in enumerate(rules):
                self.evaluated_keys = [f""Properties/Rules/[{idx_rule}]/Statement""]
                statement = rule.get(""Statement"")
                if statement:
                    self.evaluated_keys = [f""Properties/Rules/[{idx_rule}]/Statement/ManagedRuleGroupStatement""]
                    managed_group = statement.get(""ManagedRuleGroupStatement"")
                    if managed_group:
                        self.evaluated_keys = [
                            f""Properties/Rules/[{idx_rule}]/Statement/ManagedRuleGroupStatement/Name""
                        ]
                        if m"
CKV_AWS_193,Ensure AppSync has Logging enabled,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/AppSyncLogging.py,"from typing import Any

from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck
from checkov.common.models.consts import ANY_VALUE
from checkov.common.models.enums import CheckCategories


class AppSyncLogging(BaseResourceValueCheck):
    def __init__(self) -> None:
        name = ""Ensure AppSync has Logging enabled""
        id = ""CKV_AWS_193""
        supported_resources = (""AWS::AppSync::GraphQLApi"",)
        categories = (CheckCategories.LOGGING,)
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self) -> str:
        return ""Properties/LogConfig/CloudWatchLogsRoleArn""

    def get_expected_value(self) -> Any:
        return ANY_VALUE


check = AppSyncLogging()
"
CKV_AWS_194,Ensure AppSync has Field-Level logs enabled,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/AppSyncFieldLevelLogs.py,"from typing import Any, List

from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck
from checkov.common.models.enums import CheckCategories


class AppSyncFieldLevelLogs(BaseResourceValueCheck):
    def __init__(self) -> None:
        name = ""Ensure AppSync has Field-Level logs enabled""
        id = ""CKV_AWS_194""
        supported_resources = (""AWS::AppSync::GraphQLApi"",)
        categories = (CheckCategories.LOGGING,)
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self) -> str:
        return ""Properties/LogConfig/FieldLogLevel""

    def get_expected_values(self) -> List[Any]:
        return [""ALL"", ""ERROR""]


check = AppSyncFieldLevelLogs()
"
CKV_AWS_195,Ensure Glue component has a security configuration associated,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/GlueSecurityConfigurationEnabled.py,"from typing import Any

from checkov.common.models.consts import ANY_VALUE
from checkov.common.models.enums import CheckCategories
from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck


class GlueSecurityConfigurationEnabled(BaseResourceValueCheck):
    def __init__(self) -> None:
        name = ""Ensure Glue component has a security configuration associated""
        id = ""CKV_AWS_195""
        supported_resources = (""AWS::Glue::Crawler"", ""AWS::Glue::DevEndpoint"", ""AWS::Glue::Job"")
        categories = (CheckCategories.ENCRYPTION,)
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self) -> str:
        if self.entity_type == ""AWS::Glue::Crawler"":
            return ""Properties/CrawlerSecurityConfiguration""
        elif self.entity_type in (""AWS::Glue::DevEndpoint"", ""AWS::Glue::Job""):
            return ""Properties/SecurityConfiguration""

        return """"

    def get_expected_value(self) -> Any:
        return ANY_VALUE


check = GlueSecurityConfigurationEnabled()
"
CKV_AWS_197,Ensure MQ Broker Audit logging is enabled,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/MQBrokerAuditLogging.py,"from __future__ import annotations

from typing import Any

from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck
from checkov.common.models.enums import CheckCategories, CheckResult


class MQBrokerAuditLogging(BaseResourceValueCheck):
    def __init__(self) -> None:
        name = ""Ensure MQ Broker Audit logging is enabled""
        id = ""CKV_AWS_197""
        supported_resources = (""AWS::AmazonMQ::Broker"",)
        categories = (CheckCategories.LOGGING,)
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def scan_resource_conf(self, conf: dict[str, Any]) -> CheckResult:
        # https://docs.aws.amazon.com/amazon-mq/latest/developer-guide/security-logging-monitoring-rabbitmq.html
        # Audit logging is not supported for RabbitMQ brokers.
        engine_type = conf.get(""Properties"", {}).get(""EngineType"")
        if isinstance(engine_type, str) and engine_type.upper() == ""RABBITMQ"":
            return CheckResult.UNKNOWN
        return super().scan_resource_conf(conf)

    def get_inspected_key(self) -> str:
        return ""Properties/Logs/Audit""


check = MQBrokerAuditLogging()
"
CKV_AWS_2,Ensure ALB protocol is HTTPS,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/ALBListenerHTTPS.py,"from __future__ import annotations

from typing import Any, List

from checkov.common.models.enums import CheckResult, CheckCategories
from checkov.cloudformation.checks.resource.base_resource_check import BaseResourceCheck
from checkov.cloudformation.parser.cfn_keywords import ConditionFunctions, IntrinsicFunctions


class ALBListenerHTTPS(BaseResourceCheck):
    def __init__(self) -> None:
        name = ""Ensure ALB protocol is HTTPS""
        id = ""CKV_AWS_2""
        supported_resources = (""AWS::ElasticLoadBalancingV2::Listener"",)
        categories = (CheckCategories.ENCRYPTION,)
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def scan_resource_conf(self, conf: dict[str, Any]) -> CheckResult:
        """"""
            validates ALB protocol is HTTPS
            https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-elasticloadbalancingv2-listener.html
        :param conf: aws_alb_listener configuration
        :return: <CheckResult>
        """"""
        properties = conf.get(""Properties"")
        if properties and isinstance(properties, dict):
            protocol = properties.get(""Protocol"")
            if protocol:
                if protocol in (""HTTPS"", ""TLS"", ""TCP"", ""UDP"", ""TCP_UDP""):
                    return CheckResult.PASSED
                else:
                    if isinstance(properties.get(""DefaultActions"", {}), dict):
                        default_actions = properties.get(""D"
CKV_AWS_20,Ensure the S3 bucket does not allow READ permissions to everyone,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/S3PublicACLRead.py,"from checkov.cloudformation.checks.resource.base_resource_negative_value_check import BaseResourceNegativeValueCheck
from checkov.common.models.enums import CheckCategories


class S3PublicACLRead(BaseResourceNegativeValueCheck):

    def __init__(self):
        name = ""Ensure the S3 bucket does not allow READ permissions to everyone""
        id = ""CKV_AWS_20""
        supported_resources = ['AWS::S3::Bucket']
        categories = [CheckCategories.LOGGING]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_forbidden_values(self):
        return ['PublicReadWrite', 'PublicRead']

    def get_inspected_key(self):
        return 'Properties/AccessControl'


check = S3PublicACLRead()
"
CKV_AWS_21,Ensure the S3 bucket has versioning enabled,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/S3Versioning.py,"from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck
from checkov.common.models.enums import CheckCategories


class S3Versioning(BaseResourceValueCheck):

    def __init__(self):
        name = ""Ensure the S3 bucket has versioning enabled""
        id = ""CKV_AWS_21""
        supported_resources = ['AWS::S3::Bucket']
        categories = [CheckCategories.LOGGING]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self):
        return 'Properties/VersioningConfiguration/Status'

    def get_expected_value(self):
        """"""
        Returns the default expected value, governed by provider best practices
        """"""

        return 'Enabled'


check = S3Versioning()
"
CKV_AWS_23,Ensure every security groups rule has a description,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/SecurityGroupRuleDescription.py,"from __future__ import annotations

from typing import Any

from checkov.common.models.enums import CheckResult, CheckCategories
from checkov.cloudformation.checks.resource.base_resource_check import BaseResourceCheck


class SecurityGroupRuleDescription(BaseResourceCheck):
    def __init__(self) -> None:
        name = ""Ensure every security groups rule has a description""
        id = ""CKV_AWS_23""
        supported_resource = ('AWS::EC2::SecurityGroup', 'AWS::EC2::SecurityGroupIngress', 'AWS::EC2::SecurityGroupEgress')
        categories = (CheckCategories.NETWORKING,)
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resource)

    def scan_resource_conf(self, conf: dict[str, Any]) -> CheckResult:
        """"""
            Looks for description in security group rules :
            https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-ec2-security-group.html
        :param conf: aws_security_group configuration
        :return: <CheckResult>
        """"""

        if conf['Type'] == 'AWS::EC2::SecurityGroup':
            if 'Properties' in conf:
                self.evaluated_keys = ['Properties']
                security_group_ingress_rules = conf.get('Properties', {}).get('SecurityGroupIngress')
                if security_group_ingress_rules:
                    for rule in security_group_ingress_rules:
                        if isinstance(rule, dict) and ('Description' not in rule or not rule['Descriptio"
CKV_AWS_258,Ensure that Lambda function URLs AuthType is not None,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/LambdaFunctionURLAuth.py,"from checkov.cloudformation.checks.resource.base_resource_negative_value_check import BaseResourceNegativeValueCheck
from checkov.common.models.enums import CheckCategories


class LambdaFunctionURLAuth(BaseResourceNegativeValueCheck):

    def __init__(self):
        name = ""Ensure that Lambda function URLs AuthType is not None""
        id = ""CKV_AWS_258""
        supported_resources = ['AWS::Lambda::Url']
        categories = [CheckCategories.GENERAL_SECURITY]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self):
        return ""Properties/AuthType""

    def get_forbidden_values(self):
        return [""NONE""]


check = LambdaFunctionURLAuth()
"
CKV_AWS_26,Ensure all data stored in the SNS topic is encrypted,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/SNSTopicEncryption.py,"from checkov.common.models.enums import CheckCategories
from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck
from checkov.common.models.consts import ANY_VALUE


class SNSTopicEncryption(BaseResourceValueCheck):
    def __init__(self):
        name = ""Ensure all data stored in the SNS topic is encrypted""
        id = ""CKV_AWS_26""
        supported_resources = ['AWS::SNS::Topic']
        categories = [CheckCategories.ENCRYPTION]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self):
        return 'Properties/KmsMasterKeyId'

    def get_expected_value(self):
        return ANY_VALUE


check = SNSTopicEncryption()
"
CKV_AWS_27,Ensure all data stored in the SQS queue is encrypted,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/SQSQueueEncryption.py,"from typing import Any

from checkov.common.models.enums import CheckCategories
from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck
from checkov.common.models.consts import ANY_VALUE


class SQSQueueEncryption(BaseResourceValueCheck):
    def __init__(self) -> None:
        name = ""Ensure all data stored in the SQS queue is encrypted""
        id = ""CKV_AWS_27""
        supported_resources = ['AWS::SQS::Queue']
        categories = [CheckCategories.ENCRYPTION]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self) -> str:
        return 'Properties/KmsMasterKeyId'

    def get_expected_value(self) -> Any:
        return ANY_VALUE


check = SQSQueueEncryption()
"
CKV_AWS_28,Ensure DynamoDB point in time recovery (backup) is enabled,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/DynamodbRecovery.py,"from checkov.common.models.enums import CheckCategories
from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck


class DynamodbRecovery(BaseResourceValueCheck):
    def __init__(self):
        name = ""Ensure DynamoDB point in time recovery (backup) is enabled""
        id = ""CKV_AWS_28""
        supported_resources = ['AWS::DynamoDB::Table']
        categories = [CheckCategories.BACKUP_AND_RECOVERY]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self):
        return 'Properties/PointInTimeRecoverySpecification/PointInTimeRecoveryEnabled'


check = DynamodbRecovery()
"
CKV_AWS_29,Ensure all data stored in the ElastiCache Replication Group is securely encrypted at rest,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/ElasticacheReplicationGroupEncryptionAtRest.py,"from checkov.common.models.enums import CheckCategories
from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck


class ElasticacheReplicationGroupEncryptionAtRest(BaseResourceValueCheck):
    def __init__(self):
        name = ""Ensure all data stored in the ElastiCache Replication Group is securely encrypted at rest""
        id = ""CKV_AWS_29""
        supported_resources = ['AWS::ElastiCache::ReplicationGroup']
        categories = [CheckCategories.ENCRYPTION]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self):
        return 'Properties/AtRestEncryptionEnabled'


check = ElasticacheReplicationGroupEncryptionAtRest()
"
CKV_AWS_291,Ensure MSK nodes are private,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/MSKClusterNodesArePrivate.py,"from typing import Any, List

from checkov.cloudformation.checks.resource.base_resource_negative_value_check import BaseResourceNegativeValueCheck
from checkov.common.models.enums import CheckCategories


class MSKClusterNodesArePrivate(BaseResourceNegativeValueCheck):
    def __init__(self) -> None:
        name = ""Ensure MSK nodes are private""
        id = ""CKV_AWS_291""
        supported_resources = ['AWS::MSK::Cluster']
        categories = [CheckCategories.NETWORKING]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self) -> str:
        return 'Properties/BrokerNodeGroupInfo/ConnectivityInfo/PublicAccess/Type'

    def get_forbidden_values(self) -> List[Any]:
        return [""SERVICE_PROVIDED_EIPS""]


check = MSKClusterNodesArePrivate()
"
CKV_AWS_3,Ensure all data stored in the EBS is securely encrypted,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/EBSEncryption.py,"from checkov.common.models.enums import CheckCategories
from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck


class EBSEncryption(BaseResourceValueCheck):
    def __init__(self) -> None:
        name = ""Ensure all data stored in the EBS is securely encrypted""
        id = ""CKV_AWS_3""
        supported_resources = (""AWS::EC2::Volume"",)
        categories = (CheckCategories.ENCRYPTION,)
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self) -> str:
        return ""Properties/Encrypted""


check = EBSEncryption()
"
CKV_AWS_30,Ensure all data stored in the ElastiCache Replication Group is securely encrypted at transit,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/ElasticacheReplicationGroupEncryptionAtTransit.py,"from checkov.common.models.enums import CheckCategories
from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck


class ElasticacheReplicationGroupEncryptionAtTransit(BaseResourceValueCheck):
    def __init__(self) -> None:
        name = ""Ensure all data stored in the ElastiCache Replication Group is securely encrypted at transit""
        id = ""CKV_AWS_30""
        supported_resources = (""AWS::ElastiCache::ReplicationGroup"",)
        categories = (CheckCategories.ENCRYPTION,)
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self) -> str:
        return ""Properties/TransitEncryptionEnabled""


check = ElasticacheReplicationGroupEncryptionAtTransit()
"
