row_index,ground_truth_path,matched,difficulty,template_empty,resource_req,resource_gen,resource_cor,resource_missing,resource_extra,resource_cov_pct,resource_acc_pct,resource_missing_list,resource_extra_list,data_req,data_gen,data_cor,data_missing,data_extra,data_cov_pct,data_acc_pct,data_missing_list,data_extra_list,variable_req,variable_gen,variable_cor,variable_missing,variable_extra,variable_cov_pct,variable_acc_pct,variable_missing_list,variable_extra_list,output_req,output_gen,output_cor,output_missing,output_extra,output_cov_pct,output_acc_pct,output_missing_list,output_extra_list
22,iac_benchmark/scenarios/terrads_765efd6394eb,True,4,False,9,8,5,4,3,55.56,62.5,aws_lb_ssl_negotiation_policy;aws_app_cookie_stickiness_policy;aws_lb_cookie_stickiness_policy;aws_proxy_protocol_policy,aws_load_balancer_policy;aws_load_balancer_policy;aws_load_balancer_policy,0,0,0,0,0,100.0,100.0,,,44,31,1,43,30,2.27,3.23,lb_ssl_negotiation_policy_load_balancer;load_balancer_listener_policy_load_balancer_name;load_balancer_policy_load_balancer_name;lb_cookie_stickiness_policy_stack;elb_name;enable_app_cookie_stickiness_policy;enable_load_balancer_listener_policy;load_balancer_policy_policy_attribute;load_balancer_backend_server_policy_instance_port;enable_elb_attachment;elb_availability_zones;elb_connection_draining_timeout;proxy_protocol_policy_instance_ports;load_balancer_policy_policy_type_name;elb_connection_draining;enable_proxy_protocol_policy;enable_lb_ssl_negotiation_policy;load_balancer_listener_policy_policy_names;load_balancer_backend_server_policy_load_balancer_name;elb_attachment_instances;elb_security_groups;enable_elb;elb_subnets;lb_ssl_negotiation_policy_name;enable_load_balancer_backend_server_policy;enable_load_balancer_policy;elb_cross_zone_load_balancing;elb_access_logs;load_balancer_policy_policy_name;load_balancer_backend_server_policy_policy_names;lb_ssl_negotiation_policy_lb_port;proxy_protocol_policy_load_balancer;app_cookie_stickiness_policy_stack;elb_internal;elb_listener;enable_lb_cookie_stickiness_policy;elb_idle_timeout;name;elb_health_check;elb_attachment_elb_id;lb_ssl_negotiation_policy_attribute;load_balancer_listener_policy_load_balancer_port;tags,enable_listener_policy;internal;enable_backend_server_policy;app_cookie_policy_name;lb_cookie_policy_name;enable_ssl_negotiation;listeners;ssl_security_policy;access_logs;ssl_negotiation_policy_name;instance_attachments;enable_app_cookie_stickiness;lb_cookie_expiration_period;create_elb;health_check;security_groups;enable_proxy_protocol;connection_draining_timeout;enable_lb_cookie_stickiness;name_prefix;connection_draining;cookie_name;proxy_protocol_version;listener_policy_names_map;enable_instance_attachment;cross_zone_load_balancing;proxy_protocol_policy_name;idle_timeout;backend_policy_names_map;subnets,35,0,0,35,0,0.0,0.0,lb_cookie_stickiness_policy_load_balancer;elb_arn;lb_ssl_negotiation_policy_load_balancer;load_balancer_listener_policy_id;load_balancer_listener_policy_load_balancer_name;load_balancer_policy_load_balancer_name;elb_attachment_id;elb_source_security_group_id;lb_cookie_stickiness_policy_id;lb_cookie_stickiness_policy_name;elb_name;app_cookie_stickiness_policy_lb_port;elb_source_security_group;app_cookie_stickiness_policy_id;elb_dns_name;elb_instances;elb_id;lb_cookie_stickiness_policy_cookie_expiration_period;load_balancer_backend_server_policy_instance_port;app_cookie_stickiness_policy_cookie_name;app_cookie_stickiness_policy_load_balancer;load_balancer_policy_policy_type_name;elb_zone_id;load_balancer_backend_server_policy_load_balancer_name;app_cookie_stickiness_policy_name;lb_ssl_negotiation_policy_id;lb_ssl_negotiation_policy_name;lb_cookie_stickiness_policy_lb_port;load_balancer_policy_policy_name;lb_ssl_negotiation_policy_lb_port;load_balancer_backend_server_policy_id;lb_ssl_negotiation_policy_attribute;load_balancer_listener_policy_load_balancer_port;proxy_protocol_policy_id;load_balancer_policy_id,
23,iac_benchmark/scenarios/terrads_3e8cb545e8ce,True,3,False,5,5,4,1,1,80.0,80.0,aws_ecr_repository_policy,aws_ecrpublic_repository_policy,7,0,0,7,0,0.0,0.0,aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document,,16,6,0,16,6,0.0,0.0,principals_full_access;enable_private_ecr;scan_on_push;repository_force_delete;tags;enable;max_image_count;enable_public_ecr;max_untagged_image_count;principals_readonly_access;repository_name;public_repository_catalog_data;kms_key;timeouts;encryption_type;image_tag_mutability,visibility;write_principals;read_principals;max_tagged_images;repo_name;untagged_image_count,4,4,2,2,2,50.0,50.0,arn;registry_url,repository_arn;repository_url
24,iac_benchmark/scenarios/gh_6f9b1167,True,3,False,18,17,13,5,4,72.22,76.47,aws_iam_role_policy;aws_apigatewayv2_route_response;aws_apigatewayv2_route_response;aws_apigatewayv2_integration_response;aws_apigatewayv2_integration_response,aws_iam_role_policy_attachment;aws_apigatewayv2_deployment;aws_iam_policy;aws_iam_policy,2,4,1,1,3,50.0,25.0,aws_caller_identity,aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document,0,0,0,0,0,100.0,100.0,,,1,0,0,1,0,0.0,0.0,ws_endpoint,
25,iac_benchmark/scenarios/terrads_9d168e7478ae,True,4,False,16,15,14,2,1,87.5,93.33,aws_iam_role_policy_attachment;aws_iam_policy,aws_iam_role_policy,2,0,0,2,0,0.0,0.0,aws_caller_identity;aws_region,,0,0,0,0,0,100.0,100.0,,,2,2,0,2,2,0.0,0.0,apigw_key;apigw_endpoint,api_key_value;api_invoke_url
26,iac_benchmark/scenarios/terrads_f60d1837f9eb,True,5,False,26,22,19,7,3,73.08,86.36,aws_network_acl;aws_network_acl;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_egress_only_internet_gateway,aws_iam_role_policy;aws_cloudwatch_log_group;aws_iam_role,0,2,0,0,2,0.0,0.0,,aws_availability_zones;aws_iam_policy_document,53,5,2,51,3,3.77,40.0,public_route_tables;enable_dns_support;create_igw;manage_default_security_group;igw_tags;default_security_group_egress;create_vpc;private_outbound_acl_rules;dhcp_options_netbios_name_servers;private_inbound_acl_rules;public_subnet_ipv6_prefixes;instance_tenancy;dhcp_options_tags;enable_network_address_usage_metrics;cidr;default_route_table_routes;dhcp_options_domain_name_servers;default_security_group_tags;dhcp_options_netbios_node_type;public_subnets;manage_default_network_acl;private_acl_tags;create_dhcp_options;default_network_acl_egress;default_network_acl_ingress;ipv6_netmask_length;use_ipam_pool;default_network_acl_tags;nat_gateways;dhcp_options_id;create_egress_only_igw;ipv6_cidr_block_network_border_group;enable_dhcp_options_association;private_subnets;private_dedicated_network_acl;aws_network_acls;dhcp_options_domain_name;enable_ipv6;default_route_table_tags;default_route_table_propagating_vgws;private_route_tables;ipv6_cidr;ipv4_ipam_pool_id;private_subnet_ipv6_prefixes;manage_default_route_table;dhcp_options_ntp_servers;default_security_group_ingress;aws_flow_logs;ipv6_ipam_pool_id;ipv4_netmask_length;enable_dns_hostnames,az_count;dhcp_domain_name;dhcp_domain_name_servers,3,3,3,0,0,100.0,100.0,,
27,iac_benchmark/scenarios/terrads_6516229c5944,True,3,False,8,11,7,1,4,87.5,63.64,aws_iam_user_group_membership,aws_iam_user_policy_attachment;aws_iam_group_membership;aws_iam_user;aws_iam_role_policy_attachment,4,2,2,2,0,50.0,100.0,aws_iam_policy;aws_iam_policy_document,,12,9,0,12,9,0.0,0.0,create_iam_ec2_get_console_screenshot_policy;users;ec2_get_console_screenshot;create_iam_users;create_iam_group;create_iam_role_with_policy;iam_read_only_and_s3_full_access;create_iam_read_only_and_s3_full_access_policy_attachment;create_iam_ec2_get_console_screenshot_policy_attachment;group_info;create_iam_user_group_membership;create_iam_read_only_and_s3_full_access_policy,create_jones_user;create_readonly_s3_policy;create_developers_group;create_screenshot_policy;create_jack_user;create_ec2_role;create_user_group_membership;create_user_policy_attachment;create_group_policy_attachment,0,0,0,0,0,100.0,100.0,,
28,iac_benchmark/scenarios/terrads_11585d5feec9,True,4,False,11,22,7,4,15,63.64,31.82,aws_s3_bucket_acl;aws_iam_role_policy;aws_iam_role_policy;random_integer,aws_iam_user;aws_s3_bucket_public_access_block;aws_s3_bucket_public_access_block;aws_kms_key;aws_kms_key;aws_s3_bucket;aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_server_side_encryption_configuration;aws_dynamodb_table;aws_iam_policy;aws_iam_policy;aws_s3_bucket_versioning;aws_s3_bucket_versioning,3,2,1,2,1,33.33,50.0,aws_dynamodb_table;aws_s3_bucket,aws_region,6,8,0,6,8,0.0,0.0,region;code_commit_user;state_bucket;aws_bucket_prefix;dynamodb_table_name;codebuild_terraform_version,logs_bucket_name;codecommit_username;state_table_name;state_bucket_name;repo_name;default_branch;state_key;terraform_version,1,0,0,1,0,0.0,0.0,code_commit_url,
29,iac_benchmark/scenarios/gh_88540324,True,3,False,4,4,4,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,,24,12,2,22,10,8.33,16.67,codeartifact_domain_permissions_policy_document;codeartifact_repository_permissions_policy_domain;codeartifact_repository_upstream;enable_codeartifact_repository_permissions_policy;codeartifact_repository_domain_owner;codeartifact_domain;codeartifact_repository;codeartifact_repository_permissions_policy_domain_owner;codeartifact_repository_external_connections;enable_codeartifact_domain;codeartifact_repository_domain;codeartifact_domain_permissions_policy_domain;codeartifact_domain_encryption_key;codeartifact_repository_description;enable_codeartifact_repository;codeartifact_repository_permissions_policy_document;codeartifact_domain_permissions_policy_revision;codeartifact_repository_permissions_policy_policy_revision;enable_codeartifact_domain_permissions_policy;name;codeartifact_domain_permissions_policy_domain_owner;codeartifact_repository_permissions_policy_repository,enable_domain_policy;domain_policy_document;domain_kms_key_arn;enable_domain;upstream_repositories;repository_policy_document;external_connections;enable_repository;enable_repository_policy;base_name,14,11,0,14,11,0.0,0.0,codeartifact_repository_permissions_resource_policy_arn;codeartifact_domain_owner;codeartifact_repository_permissions_policy_id;codeartifact_domain_domain;codeartifact_domain_id;codeartifact_repository_id;codeartifact_repository_administrator_account;codeartifact_domain_permissions_policy_id;codeartifact_domain_arn;codeartifact_repository_arn;codeartifact_domain_asset_size_bytes;codeartifact_domain_repository_count;_resource_arn;codeartifact_domain_created_time,domain_id;domain_owner;domain_policy_arn;repository_arn;repository_domain_owner;repository_id;domain_created_time;domain_arn;domain_asset_size_bytes;domain_repository_count;repository_policy_arn
30,iac_benchmark/scenarios/terrads_202ad9eccfce,True,5,False,26,54,26,0,28,100.0,48.15,,aws_network_acl;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_association;aws_network_acl_association;aws_network_acl_association;aws_network_acl_association;aws_network_acl_association,0,1,0,0,1,0.0,0.0,,aws_availability_zones,9,1,0,9,1,0.0,0.0,ssh_ip_addrs;database_subnet_cidr;gameserver_subnet_cidr;web_subnet_cidr;dns_resolvers;reserved_subnet_cidr;sandbox_subnet_cidr;vpc_cidr;internal_domain,ssh_allowed_cidrs,8,8,6,2,2,75.0,75.0,ssh_securitygroup_id;internal_dns_zone_id,internal_zone_id;ssh_security_group_id
31,iac_benchmark/scenarios/gh_8963e028,True,3,False,7,7,7,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,,26,14,5,21,9,19.23,35.71,enable_backup_vault_notifications;backup_plan_rule;backup_vault_kms_key_arn;backup_selection_iam_role_arn;backup_vault_policy;backup_vault_notifications_backup_vault_events;backup_vault_notifications_backup_vault_name;backup_selection_plan_id;enable_backup_vault_policy;backup_vault_notifications_sns_topic_arn;backup_plan_name;tags;environment;backup_region_settings_resource_type_opt_in_preference;backup_vault_policy_backup_vault_name;backup_selection_selection_tag;backup_selection_name;backup_global_settings;name;enable_backup_vault;backup_vault_name,environment_tag;iam_role_arn;cross_account_backup_enabled;vault_policy_json;backup_plan_rules;region_settings_opt_ins;sns_topic_arn;name_prefix;backup_selection_tags,13,0,0,13,0,0.0,0.0,backup_plan_version;backup_region_settings_id;backup_vault_policy_backup_vault_arn;backup_vault_recovery_points;backup_vault_notifications_id;backup_plan_id;backup_global_settings_id;backup_vault_policy_id;backup_vault_notifications_backup_vault_arn;backup_selection_id;backup_vault_id;backup_vault_arn;backup_plan_arn,
32,iac_benchmark/scenarios/terrads_24c03d00dfc1,True,3,False,9,3,3,6,0,33.33,100.0,aws_iam_user;aws_iam_user;aws_iam_user_policy;aws_iam_user_policy;aws_iam_access_key;aws_iam_access_key,,5,1,1,4,0,20.0,100.0,aws_availability_zones;aws_caller_identity;aws_iam_policy_document;aws_iam_policy_document,,0,0,0,0,0,100.0,100.0,,,7,0,0,7,0,0.0,0.0,prod_user_unique_id;dev_user_unique_id;dev_user_name;prod_user_name;current_user;test_user_unique_id;test,
33,iac_benchmark/scenarios/terrads_967b5442ed58,True,5,False,31,13,13,18,0,41.94,100.0,aws_nat_gateway;aws_nat_gateway;aws_subnet;aws_subnet;aws_subnet;aws_subnet;aws_subnet;aws_subnet;aws_eip;aws_eip;aws_route_table;aws_route_table;aws_route_table_association;aws_route_table_association;aws_route_table_association;aws_route_table_association;aws_route_table_association;aws_route_table_association,,1,1,1,0,0,100.0,100.0,,,16,0,0,16,0,0.0,0.0,public_route_table_cidr;public_subnet_az3_cidr;private_database_subnet_az2_cidr;private_route_table_az3_cidr;private_database_subnet_az3_cidr;env;private_app_subnet_az1_cidr;public_subnet_az2_cidr;public_subnet_az1_cidr;private_route_table_az2_cidr;private_app_subnet_az2_cidr;database_route_table_cidr;private_app_subnet_az3_cidr;private_database_subnet_az1_cidr;private_route_table_az1_cidr;vpc_cidr,,25,0,0,25,0,0.0,0.0,private_route_table_az1;nat-gateway-az2;availability_zone_2;private_app_subnet_az3_id;eip-for-nat-gateway-az1;private_route_table_az2;private_database_subnet_az2_id;public_subnet_az2_id;database_route_table;availability_zone_3;eip-for-nat-gateway-az3;eip-for-nat-gateway-az2;private_app_subnet_az1_id;internet_gateway;public_route_table;private_app_subnet_az2_id;private_route_table_az3;availability_zone_1;nat-gateway-az3;public_subnet_az1_id;private_database_subnet_az1_id;public_subnet_az3_id;private_database_subnet_az3_id;vpc_id;nat-gateway-az1,
34,iac_benchmark/scenarios/terrads_502f773ea348,True,4,False,8,6,6,2,0,75.0,100.0,aws_sqs_queue_redrive_allow_policy;aws_sqs_queue_redrive_policy,,4,0,0,4,0,0.0,0.0,aws_caller_identity;aws_region;aws_iam_policy_document;aws_iam_policy_document,,40,9,5,35,4,12.5,55.56,kms_master_key_id;redrive_allow_policy;redrive_policy;dlq_receive_wait_time_seconds;dlq_message_retention_seconds;dlq_visibility_timeout_seconds;dlq_kms_data_key_reuse_period_seconds;create_queue_policy;fifo_queue;dlq_sqs_managed_sse_enabled;dlq_tags;source_queue_policy_documents;use_name_prefix;source_dlq_queue_policy_documents;fifo_throughput_limit;create_dlq;dlq_delay_seconds;dlq_kms_master_key_id;content_based_deduplication;deduplication_scope;override_queue_policy_documents;queue_policy_statements;kms_data_key_reuse_period_seconds;create;dlq_deduplication_scope;dlq_queue_policy_statements;dlq_redrive_allow_policy;name;sqs_managed_sse_enabled;override_dlq_queue_policy_documents;create_dlq_queue_policy;max_message_size;tags;create_dlq_redrive_allow_policy;dlq_content_based_deduplication,main_queue_policy;dlq_queue_policy;max_receive_count;queue_name,10,4,0,10,4,0.0,0.0,queue_url;queue_arn;queue_arn_static;queue_name;dead_letter_queue_url;dead_letter_queue_arn;queue_id;dead_letter_queue_arn_static;dead_letter_queue_name;dead_letter_queue_id,main_queue_url;dlq_queue_url;dlq_queue_arn;main_queue_arn
35,iac_benchmark/scenarios/gh_ee089b0d,True,4,False,16,19,11,5,8,68.75,57.89,aws_iam_role;aws_iam_role;aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_iam_role_policy_attachment,aws_iam_policy;aws_iam_policy;aws_iam_policy;aws_iam_policy;aws_iam_role_policy;aws_iam_instance_profile;aws_iam_instance_profile;aws_iam_instance_profile,7,2,1,6,1,14.29,50.0,aws_iam_policy;aws_iam_policy;aws_iam_policy;aws_iam_policy;aws_iam_policy;aws_iam_policy,aws_partition,0,1,0,0,1,0.0,0.0,,prefix,0,0,0,0,0,100.0,100.0,,
36,iac_benchmark/scenarios/terrads_b4c86b74a08f,True,5,False,28,27,20,8,7,71.43,74.07,aws_ecs_cluster_capacity_providers;aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;random_string,aws_security_group_rule;random_id;aws_kms_key;aws_lb;aws_security_group;aws_lb_listener;aws_iam_role,9,3,1,8,2,11.11,33.33,aws_lb;aws_security_groups;aws_lb_listener;aws_kms_secrets;aws_subnets;aws_iam_policy_document;aws_iam_policy_document;aws_vpcs,aws_availability_zones;aws_caller_identity,37,20,1,36,19,2.7,5.0,listener_port;assign_public_ip;source_ips;max_capacity;health_check_grace_period_seconds;command;sg_tags;unhealthy_threshold;vpc_tags;container_insights_enabled;domain;stickiness;deregistration_delay;matcher;cpu;timeout;image;health_check_path;retention_in_days;wait_for_steady_state;interval;lb_enabled;lb_tags;host;scale_out_cooldown;port;environment;memory;min_capacity;scale_in_cooldown;name;enable_execute_command;target_value;healthy_threshold;subnet_tags;tags,autoscaling_scale_out_cooldown;log_retention_days;autoscaling_scale_in_cooldown;container_environment;container_image;create_autoscaling;target_group_stickiness_cookie_duration;container_port;autoscaling_min_capacity;alb_allowed_cidrs;alb_host_header_suffix;create_lb;service_name;task_memory;autoscaling_max_capacity;alb_port;autoscaling_target_cpu;vpc_cidr;task_cpu,1,1,0,1,1,0.0,0.0,id,resource_id
37,iac_benchmark/scenarios/terrads_d85ca07b31c2,True,5,False,23,28,20,3,8,86.96,71.43,aws_iam_role_policy_attachment;aws_iam_role;aws_iam_role,aws_route_table;aws_route_table_association;aws_acm_certificate;tls_private_key;tls_self_signed_cert;aws_subnet;aws_nat_gateway;aws_eip,6,2,2,4,0,33.33,100.0,aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document;aws_caller_identity,,7,3,0,7,3,0.0,0.0,desired_task_count;instance_type;deployment_minimum_healthy_percent;deployment_maximum_percent;ecs_cluster;max_instances;min_instances,instance_count;cluster_name;service_desired_count,1,0,0,1,0,0.0,0.0,address,
38,iac_benchmark/scenarios/terrads_bf99d2d68ca6,True,4,False,11,11,8,3,3,72.73,72.73,aws_vpc_security_group_egress_rule;aws_default_security_group;aws_vpc_security_group_ingress_rule,aws_security_group_rule;aws_security_group;aws_route,1,1,0,1,1,0.0,0.0,aws_region,aws_availability_zones,9,8,4,5,4,44.44,50.0,region;nat_gateway;tags;vpc;internet_gateway,internet_gateways;security_group_rules;nat_gateways;vpcs,0,0,0,0,0,100.0,100.0,,
39,iac_benchmark/scenarios/terrads_726ca27fa34a,True,3,False,5,19,5,0,14,100.0,26.32,,aws_s3_bucket_replication_configuration;aws_s3_bucket_website_configuration;aws_s3_bucket_request_payment_configuration;aws_s3_bucket_logging;aws_s3_bucket_object_lock_configuration;aws_s3_bucket_acl;aws_s3_bucket_acl;aws_s3_bucket_public_access_block;aws_s3_bucket_cors_configuration;aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_lifecycle_configuration;aws_s3_bucket_versioning;aws_s3_bucket_policy;aws_s3_bucket_accelerate_configuration,1,1,0,1,1,0.0,0.0,aws_iam_policy_document,aws_caller_identity,25,17,8,17,9,32.0,47.06,website_index_document;region;logging_target_bucket;kms_key;mfa_delete;acceleration_status;replication_role;encryption;object_lock_configuration;website_redirect_all;prefix;policy;logging_target_prefix;website_routing_rules;versioning;tags;website_error_document,object_lock;logging;kms_key_arn;acceleration_enabled;website;replication_role_arn;bucket_policy;bucket_prefix;versioning_enabled,6,6,2,4,4,33.33,33.33,region;regional_domain_name;arn;id,bucket_region;bucket_regional_domain_name;bucket_arn;bucket_id
40,iac_benchmark/scenarios/terrads_5a206a75e8f1,True,4,False,23,8,8,15,0,34.78,100.0,aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule,,0,1,0,0,1,0.0,0.0,,aws_availability_zones,0,1,0,0,1,0.0,0.0,,allowed_ssh_cidr,1,0,0,1,0,0.0,0.0,rds_security_group,
41,iac_benchmark/scenarios/gh_3ec69cfa,True,3,False,4,4,4,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,,25,17,2,23,15,8.0,11.76,enable_efs_file_system;enable_efs_mount_target;efs_file_system_encrypted;efs_mount_target_security_groups;efs_mount_target_ip_address;enable_efs_access_point;efs_file_system_throughput_mode;efs_access_point_posix_user;efs_file_system_policy_file_system_id;efs_file_system_name;efs_file_system_creation_token;efs_file_system_lifecycle_policy;efs_mount_target_file_system_id;enable_efs_file_system_policy;efs_access_point_file_system_id;efs_access_point_name;efs_mount_target_subnet_ids;efs_access_point_root_directory;efs_file_system_performance_mode;efs_file_system_provisioned_throughput_in_mibps;tags;efs_file_system_kms_key_id;efs_file_system_policy_policy,mount_target_ip_addresses;subnet_ids;enable_file_system_policy;file_system_policy_document;provisioned_throughput_in_mibps;kms_key_id;mount_target_security_groups;enable_access_point;prefix;enable_mount_targets;encrypted;access_point_config;throughput_mode;performance_mode;lifecycle_policy,16,0,0,16,0,0.0,0.0,efs_mount_target_owner_id;efs_mount_target_availability_zone_name;efs_file_system_id;efs_mount_target_network_interface_id;efs_mount_target_mount_target_dns_name;efs_access_point_id;efs_file_system_arn;efs_mount_target_dns_name;efs_file_system_policy_id;efs_mount_target_file_system_arn;efs_access_point_arn;efs_access_point_file_system_arn;efs_mount_target_availability_zone_id;efs_file_system_dns_name;efs_mount_target_id;efs_file_system_kms_key_id,
42,iac_benchmark/scenarios/terrads_1def7c8627ad,True,4,False,20,19,19,1,0,95.0,100.0,aws_route_table,,0,1,0,0,1,0.0,0.0,,aws_availability_zones,10,0,0,10,0,0.0,0.0,subpub1;az_sub_pvt2;subpub2;subpvt1;az_sub_pvt1;cidr_vpc;subpvt2;aws_region;azpub1;az_sub_pub2,,0,0,0,0,0,100.0,100.0,,
43,iac_benchmark/scenarios/terrads_73cb6ac4fe1b,True,5,False,12,15,8,4,7,66.67,53.33,aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_iam_policy,aws_backup_vault;aws_kms_key;aws_iam_role_policy;aws_iam_role_policy;aws_iam_role_policy;aws_kms_alias;aws_sns_topic,4,5,3,1,2,75.0,60.0,aws_partition,aws_iam_policy_document;aws_iam_policy_document,26,17,3,23,14,11.54,17.65,selection_conditions;iam_role_arn;selection_not_resources;rule_lifecycle_cold_storage_after;rule_copy_action_destination_vault_arn;windows_vss_backup;notifications;rule_lifecycle_delete_after;rule_recovery_point_tags;plan_name;rules;selection_name;iam_role_name;vault_name;rule_start_window;rule_schedule;enabled;selections;rule_name;rule_copy_action_lifecycle;vault_kms_key_arn;rule_completion_window;rule_enable_continuous_backup,completion_window;enable_windows_vss;sns_topic_name;additional_rules;backup_enabled;existing_iam_role_arn;kms_key_arn;enable_vault_notifications;start_window;selection_tags_not;backup_plan_name;backup_schedule;backup_vault_name;enable_continuous_backup,6,7,0,6,7,0.0,0.0,vault_arn;plan_id;plan_role;plan_arn;vault_id;plan_version,backup_plan_version;backup_iam_role_name;backup_plan_id;backup_iam_role_arn;backup_plan_arn;backup_vault_id;backup_vault_arn
44,iac_benchmark/scenarios/terrads_3857b74fe599,True,4,False,12,13,11,1,2,91.67,84.62,aws_s3_bucket_lifecycle_configuration,aws_iam_openid_connect_provider;aws_kms_key,3,1,0,3,1,0.0,0.0,aws_caller_identity;aws_iam_policy_document;aws_iam_policy_document,tls_certificate,10,7,2,8,5,20.0,28.57,cluster_oidc_issuer;enable_bucket_encryption;buckets;enable_cloudfront_oia;sa_path;tags;force_destroy;storage_prefix,cluster_oidc_issuer_url;prefix;bucket_list;enable_oai;enable_sse,3,0,0,3,0,0.0,0.0,access_key_secret;buckets;access_key_id,
45,iac_benchmark/scenarios/terrads_572e7016b959,True,3,False,7,10,5,2,5,71.43,50.0,aws_s3_bucket_website_configuration;aws_s3_bucket_cors_configuration,aws_cloudfront_origin_access_control;aws_kms_key;aws_wafv2_web_acl;aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_versioning,0,1,0,0,1,0.0,0.0,,aws_iam_policy_document,2,0,0,2,0,0.0,0.0,region;frontend_bucket_name,,3,0,0,3,0,0.0,0.0,cloudfront_distribution_id;frontend_bucket_name;cloudfront_distribution_domain_name,
