row_index,ground_truth_path,matched,difficulty,template_empty,resource_req,resource_gen,resource_cor,resource_missing,resource_extra,resource_cov_pct,resource_acc_pct,resource_missing_list,resource_extra_list,data_req,data_gen,data_cor,data_missing,data_extra,data_cov_pct,data_acc_pct,data_missing_list,data_extra_list,variable_req,variable_gen,variable_cor,variable_missing,variable_extra,variable_cov_pct,variable_acc_pct,variable_missing_list,variable_extra_list,output_req,output_gen,output_cor,output_missing,output_extra,output_cov_pct,output_acc_pct,output_missing_list,output_extra_list
32,iac_benchmark/scenarios/terrads_2b3dc3e26799,True,3.0,False,5,4,4,1,0,80.0,100.0,aws_kms_ciphertext,,0,2,0,0,2,0.0,0.0,,aws_caller_identity;aws_kms_ciphertext,37,33,26,11,7,70.27,78.79,tags;kms_ciphertext_context;kms_external_key_description;kms_external_key_name;kms_alias_target_key_id;kms_key_name;kms_external_key_key_material_base64;kms_grant_constraints;kms_external_key_enabled;kms_key_key_usage;kms_alias_name_prefix,kms_key_usage;kms_external_key_material_base64;kms_alias_target_key_arn;kms_external_key_is_enabled;kms_ciphertext_encryption_context;kms_grant_encryption_context_subset;kms_grant_encryption_context_equals,15,4,2,13,2,13.33,50.0,kms_alias_arn;kms_external_key_expiration_model;kms_external_key_state;kms_external_key_usage;kms_ciphertext_ciphertext_blob;kms_alias_target_key_arn;kms_grant_grant_id;kms_external_key_id;kms_grant_token;kms_alias_id;kms_ciphertext_id;kms_key_id;kms_grant_id,kms_ciphertext_blob;account_id
33,iac_benchmark/scenarios/terrads_58f499b02851,True,3.0,False,4,20,4,0,16,100.0,20.0,,random_id;aws_kms_key;aws_kms_key;aws_kms_alias;aws_kms_alias;aws_s3_bucket;aws_s3_bucket;aws_iam_role_policy_attachment;aws_iam_policy;aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_server_side_encryption_configuration;aws_iam_role;aws_s3_bucket_versioning;aws_s3_bucket_versioning;aws_s3_bucket_public_access_block;aws_s3_bucket_public_access_block,0,3,0,0,3,0.0,0.0,,aws_caller_identity;aws_partition;aws_region,6,6,6,0,0,100.0,100.0,,,5,0,0,5,0,0.0,0.0,databases_ids;named_queries_ids;data_catalogs_arns;workgroups_arns;data_catalogs_ids,
34,iac_benchmark/scenarios/terrads_862e56e7423d,True,3.0,False,4,20,4,0,16,100.0,20.0,,aws_cloudwatch_log_group;aws_internet_gateway;aws_security_group;aws_subnet;aws_kms_key;aws_kms_alias;aws_iam_role_policy_attachment;aws_route_table_association;aws_s3_bucket;aws_iam_policy;aws_s3_bucket_server_side_encryption_configuration;aws_vpc;aws_route_table;aws_iam_role;aws_s3_bucket_versioning;aws_s3_bucket_public_access_block,0,3,0,0,3,0.0,0.0,,aws_caller_identity;aws_region;aws_availability_zones,31,26,8,23,18,25.81,30.77,codebuild_webhook_project_name;codebuild_source_credential_server_type;codebuild_project_description;codebuild_project_source;codebuild_project_environment;codebuild_project_secondary_artifacts;codebuild_project_queued_timeout;codebuild_source_credential_user_name;codebuild_webhook_filter_group;codebuild_project_service_role;codebuild_project_logs_config;codebuild_webhook_branch_filter;codebuild_report_group_stack;codebuild_source_credential_token;codebuild_project_cache;codebuild_project_secondary_sources;codebuild_project_build_timeout;codebuild_project_badge_enabled;codebuild_project_vpc_config;codebuild_source_credential_auth_type;codebuild_project_source_version;codebuild_project_encryption_key;codebuild_project_artifacts,report_groups;source_version;artifacts;webhook_branch_filter;source_credential_server_type;cache;queued_timeout;build_timeout;source_credential_user_name;source_credential_token;badge_enabled;secondary_artifacts;environment_config;logs_config;webhook_filter_groups;codebuild_source;source_credential_auth_type;secondary_sources,12,0,0,12,0,0.0,0.0,codebuild_webhook_id;codebuild_project_id;codebuild_project_arn;codebuild_webhook_payload_url;codebuild_report_group_arn;codebuild_webhook_url;codebuild_project_badge_url;codebuild_source_credential_arn;codebuild_webhook_secret;codebuild_report_group_created;codebuild_report_group_id;codebuild_source_credential_id,
35,iac_benchmark/scenarios/terrads_f47d8c533f10,True,3.0,False,12,10,10,2,0,83.33,100.0,aws_route;aws_route,,2,1,1,1,0,50.0,100.0,aws_region,,1,1,1,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,
36,iac_benchmark/scenarios/terrads_51c59e2a63d8,True,3.0,False,4,21,4,0,17,100.0,19.05,,aws_s3_bucket_logging;aws_s3_bucket_acl;aws_s3_bucket_replication_configuration;aws_s3_bucket_website_configuration;aws_kms_key;aws_iam_role_policy_attachment;aws_s3_bucket;aws_s3_bucket;aws_iam_policy;aws_s3_bucket_lifecycle_configuration;aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_server_side_encryption_configuration;aws_iam_role;aws_s3_bucket_object_lock_configuration;aws_s3_bucket_cors_configuration;aws_s3_bucket_versioning,5,2,2,3,0,40.0,100.0,aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document,,29,25,20,9,5,68.97,80.0,ignore_public_acls;grant;lifecycle_rule;block_public_policy;restrict_public_buckets;object_lock_configuration;cors_rule;server_side_encryption_configuration;block_public_acls,public_access_block;server_side_encryption;object_lock;cors_rules;lifecycle_rules,8,0,0,8,0,0.0,0.0,s3_bucket_website_endpoint;s3_bucket_hosted_zone_id;s3_bucket_id;s3_bucket_bucket_domain_name;s3_bucket_website_domain;s3_bucket_region;s3_bucket_bucket_regional_domain_name;s3_bucket_arn,
37,iac_benchmark/scenarios/terrads_b0a44418031a,True,3.0,False,10,10,10,0,0,100.0,100.0,,,1,1,1,0,0,100.0,100.0,,,14,14,14,0,0,100.0,100.0,,,5,0,0,5,0,0.0,0.0,vpcMainIgw;vpcMainRtb;subnetsAz2;vpcs;subnetsAz1,
38,iac_benchmark/scenarios_greenfield/gh_ab1ef9fa,True,3.0,False,7,10,7,0,3,100.0,70.0,,tls_private_key;aws_acm_certificate;tls_self_signed_cert,1,1,1,0,0,100.0,100.0,,,3,3,1,2,2,33.33,33.33,resource_count;rName,listener_rule_count;resource_name,0,0,0,0,0,100.0,100.0,,
39,iac_benchmark/scenarios/terrads_1ab0fa194791,True,3.0,False,10,13,9,1,4,90.0,69.23,random_string,random_integer;aws_kms_key;aws_kms_alias;aws_s3_bucket_server_side_encryption_configuration,3,1,1,2,0,33.33,100.0,aws_iam_policy_document;aws_iam_policy_document,,5,4,0,5,4,0.0,0.0,trail_name;cloudtrail_key_alias;is_organizational;encrypt_trail;log_group_name,management_trail_name;organization_trail;enable_kms;cloudwatch_log_group_name,0,0,0,0,0,100.0,100.0,,
40,iac_benchmark/scenarios/terrads_2e8035ffc09c,True,3.0,False,5,6,5,0,1,100.0,83.33,,random_pet,1,4,1,0,3,100.0,25.0,,aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document,7,6,5,2,1,71.43,83.33,tags;name,repository_name,4,0,0,4,0,0.0,0.0,arn;policy_arns;name;url,
41,iac_benchmark/scenarios/terrads_0b839c616027,True,3.0,False,6,3,2,4,1,33.33,66.67,aws_iam_role;aws_iam_role;aws_iam_role_policy_attachment;aws_iam_role_policy_attachment,aws_iam_role_policy,4,2,2,2,0,50.0,100.0,aws_iam_policy_document;aws_partition,,27,35,18,9,17,66.67,51.43,mfa_age;trusted_role_services;poweruser_role_permissions_boundary_arn;admin_role_policy_arns;admin_role_permissions_boundary_arn;trusted_role_arns;readonly_role_permissions_boundary_arn;readonly_role_policy_arns;poweruser_role_policy_arns,tags;poweruser_policy_arns;admin_policy_arns;poweruser_inline_policies;poweruser_trusted_iam_role_arns;admin_trusted_iam_role_arns;readonly_inline_policies;readonly_trusted_service_principals;readonly_permissions_boundary_arn;poweruser_permissions_boundary_arn;admin_inline_policies;readonly_policy_arns;poweruser_trusted_service_principals;admin_permissions_boundary_arn;mfa_max_age;admin_trusted_service_principals;readonly_trusted_iam_role_arns,15,0,0,15,0,0.0,0.0,admin_iam_role_name;poweruser_iam_role_name;admin_iam_role_arn;poweruser_iam_role_path;readonly_iam_role_arn;poweruser_iam_role_unique_id;admin_iam_role_unique_id;readonly_iam_role_requires_mfa;admin_iam_role_requires_mfa;readonly_iam_role_path;readonly_iam_role_unique_id;poweruser_iam_role_requires_mfa;poweruser_iam_role_arn;admin_iam_role_path;readonly_iam_role_name,
42,iac_benchmark/scenarios/terrads_cef8614423be,True,3.0,False,4,9,4,0,5,100.0,44.44,,random_id;aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_public_access_block;aws_kms_key;aws_s3_bucket,3,2,0,3,2,0.0,0.0,aws_iam_policy_document;aws_iam_policy_document;aws_arn,aws_region;aws_caller_identity,8,8,7,1,1,87.5,87.5,bucket,bucket_name,1,0,0,1,0,0.0,0.0,s3_bucket_notification_id,
43,iac_benchmark/scenarios/terrads_e0aca3ee1a17,True,3.0,False,9,10,8,1,2,88.89,80.0,aws_security_group_rule,aws_route;aws_route,1,1,1,0,0,100.0,100.0,,,5,5,4,1,1,80.0,80.0,number_of_availability_zones,number_of_azs,2,0,0,2,0,0.0,0.0,public_sg;public_subnet_ids,
44,iac_benchmark/scenarios/terrads_1d6f0e58e59c,True,3.0,False,5,10,4,1,6,80.0,40.0,aws_route,aws_key_pair;aws_subnet;aws_security_group;aws_instance;tls_private_key;aws_route_table_association,0,2,0,0,2,0.0,0.0,,aws_ami;aws_availability_zones,14,9,5,9,4,35.71,55.56,aws_internet_gateway;bastion_ami;private_subnet_cidr_blocks;availability_zones;bastion_ebs_optimized;region;name;cidr_block;public_subnet_cidr_blocks,ebs_optimized;vpc_name;private_subnet_cidrs;bastion_allowed_cidr,3,0,0,3,0,0.0,0.0,cidr_block;id;public_subnet_ids,
45,iac_benchmark/scenarios/gh_e1731993,True,4.0,False,15,8,0,15,8,0.0,0.0,aws_backup_vault;aws_backup_vault;aws_backup_plan;aws_backup_plan;aws_backup_plan;aws_backup_plan;aws_backup_selection;aws_backup_selection;aws_backup_selection;aws_backup_selection;aws_iam_role;aws_kms_key_policy;aws_kms_key;aws_kms_key;aws_iam_role_policy_attachment,aws_internet_gateway;aws_vpc;aws_route_table;aws_subnet;aws_subnet;aws_subnet;aws_security_group;aws_route_table_association,2,1,0,2,1,0.0,0.0,aws_region;aws_caller_identity,aws_availability_zones,4,6,0,4,6,0.0,0.0,excluded_dbs;daily_backups_enabled;retention_period;cross_region_destination,tags;vpc_cidr;enable_public_subnets;number_of_availability_zones;enable_private_subnets;enable_nat_subnets,0,0,0,0,0,100.0,100.0,,
46,iac_benchmark/scenarios/terrads_bd569c9de42b,True,4.0,False,10,10,10,0,0,100.0,100.0,,,3,3,0,3,3,0.0,0.0,aws_caller_identity;aws_iam_policy;aws_iam_policy,aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document,10,9,9,1,0,90.0,100.0,tags,,1,0,0,1,0,0.0,0.0,all_groups_names,
47,iac_benchmark/scenarios/terrads_1b435e3d4172,True,4.0,False,9,6,6,3,0,66.67,100.0,aws_vpc_endpoint_route_table_association;aws_network_acl_rule;aws_network_acl_rule,,1,1,1,0,0,100.0,100.0,,,11,9,7,4,2,63.64,77.78,custom_outbound_acl_rules;name;cidr;custom_inbound_acl_rules,vpc_cidr;name_prefix,18,0,0,18,0,0.0,0.0,S3VPCEndpoint;route_ids;vpc_cidr;PrivateSubnet1AID;PrivateSubnet1ARouteTable;PrivateSubnet2AID;PrivateSubnet2ACIDR;PrivateSubnet3ARouteTable;PrivateSubnet2ARouteTable;vpc_id;PrivateSubnet1ACIDR;PrivateSubnet4ACIDR;route_id;PrivateSubnet4ARouteTable;PrivateSubnet4AID;PrivateSubnet3ACIDR;PrivateSubnet3AID;subnet_ids,
48,iac_benchmark/scenarios/terrads_5f7ef1fec7f9,True,4.0,False,8,8,8,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,,35,23,11,24,12,31.43,47.83,enabled;ipv4_primary_cidr_block;tenant;regex_replace_chars;default_route_table_no_routes;label_key_case;label_order;ipv6_primary_cidr_block_association;dns_hostnames_enabled;ipv6_cidr_block_network_border_group;additional_tag_map;ipv6_additional_cidr_block_associations;default_network_acl_deny_all;ipv4_primary_cidr_block_association;ipv6_cidr_block_association_timeouts;id_length_limit;context;ipv4_additional_cidr_block_associations;labels_as_tags;ipv4_cidr_block_association_timeouts;dns_support_enabled;instance_tenancy;label_value_case;descriptor_formats,additional_ipv4_cidr_block_associations;manage_default_route_table;enable_dns_support;vpc_ipv4_netmask_length;additional_ipv6_cidr_block_associations;vpc_ipv6_netmask_length;manage_default_network_acl;vpc_cidr_block;vpc_instance_tenancy;vpc_ipv4_ipam_pool_id;enable_dns_hostnames;vpc_ipv6_ipam_pool_id,16,0,0,16,0,0.0,0.0,additional_cidr_blocks_to_association_ids;vpc_main_route_table_id;vpc_ipv6_association_id;additional_cidr_blocks;additional_ipv6_cidr_blocks;vpc_default_route_table_id;vpc_cidr_block;ipv6_egress_only_igw_id;vpc_id;vpc_arn;vpc_default_network_acl_id;additional_ipv6_cidr_blocks_to_association_ids;ipv6_cidr_block_network_border_group;vpc_default_security_group_id;igw_id;vpc_ipv6_cidr_block,
49,iac_benchmark/scenarios/terrads_f5e9cc30bc08,True,4.0,False,8,18,8,0,10,100.0,44.44,,aws_subnet;aws_security_group;aws_kms_key;aws_kms_alias;aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_vpc;aws_iam_role;local_file;aws_signer_signing_profile,0,2,0,0,2,0.0,0.0,,archive_file;aws_availability_zones,79,61,40,39,21,50.63,65.57,tags;lambda_function_event_invoke_config_qualifier;lambda_permission_qualifier;lambda_function_timeouts;lambda_function_name;lambda_function_event_invoke_config_function_name;lambda_function_tracing_config;lambda_function_description;lambda_event_source_mapping_destination_config;lambda_layer_version_source_code_hash;lambda_function_environment;lambda_function_event_invoke_config_destination_config;lambda_layer_version_s3_bucket;lambda_layer_version_layer_name;lambda_code_signing_config_allowed_publishers;lambda_layer_version_compatible_runtimes;lambda_event_source_mapping_starting_position_timestamp;lambda_event_source_mapping_maximum_batching_window_in_seconds;lambda_layer_version_s3_object_version;lambda_permission_event_source_token;lambda_function_layers;lambda_layer_version_filename;lambda_function_vpc_config;lambda_provisioned_concurrency_config_timeouts;lambda_permission_statement_id_prefix;lambda_layer_version_description;lambda_alias_routing_config;lambda_function_dead_letter_config;lambda_function_role;lambda_function_source_code_hash;lambda_alias_description;lambda_function_event_invoke_config_maximum_event_age_in_seconds;lambda_layer_version_s3_key;lambda_alias_function_name;lambda_permission_function_name;lambda_code_signing_config_policies;lambda_code_signing_config_description;lambda_layer_version_license_info;lambda_function_event_invoke_config_maximum_retry_attempts,lambda_function_tracing_mode;lambda_layer_layer_name;lambda_event_invoke_config_function_name;lambda_layer_compatible_runtimes;lambda_event_invoke_config_maximum_retry_attempts;lambda_function_vpc_subnet_ids;code_signing_config_signing_policy;lambda_function_vpc_security_group_ids;lambda_layer_s3_bucket;lambda_alias_routing_config_additional_version_weights;code_signing_config_description;lambda_layer_s3_key;lambda_event_invoke_config_maximum_event_age_in_seconds;lambda_layer_license_info;lambda_layer_filename;lambda_function_dead_letter_config_target_arn;lambda_layer_description;lambda_event_invoke_config_qualifier;lambda_layer_s3_object_version;lambda_function_environment_variables;lambda_function_tags,27,0,0,27,0,0.0,0.0,lambda_function_event_invoke_config_id;lambda_function_kms_key_arn;lambda_event_source_mapping_state;lambda_code_signing_config_config_id;lambda_layer_version_version;lambda_code_signing_config_arn;lambda_layer_version_arn;lambda_event_source_mapping_state_transition_reason;lambda_event_source_mapping_last_modifiedn;lambda_layer_version_created_date;lambda_event_source_mapping_last_processing_result;lambda_function_last_modified;lambda_event_source_mapping_uuid;lambda_layer_version_layer_arn;lambda_function_source_code_hash;lambda_permission_id;lambda_alias_arn;lambda_alias_invoke_arn;lambda_code_signing_config_id;lambda_layer_version_source_code_size;lambda_provisioned_concurrency_config_id;lambda_function_qualified_arn;lambda_function_source_code_size;lambda_code_signing_config_last_modified;lambda_function_arn;lambda_function_invoke_arn;lambda_event_source_mapping_function_arn,
50,iac_benchmark/scenarios/terrads_bf99d2d68ca6,True,4.0,False,11,13,9,2,4,81.82,69.23,aws_vpc_security_group_egress_rule;aws_vpc_security_group_ingress_rule,aws_route;aws_route;aws_security_group_rule;aws_security_group_rule,1,2,1,0,1,100.0,50.0,,aws_availability_zones,9,8,0,9,8,0.0,0.0,route_table_associations;tags;security_groups;subnets;route_tables;vpc;internet_gateway;region;nat_gateway,subnet_map;igw_map;default_tags;vpc_map;ngw_map;route_table_association_map;route_table_map;security_group_map,0,0,0,0,0,100.0,100.0,,
51,iac_benchmark/scenarios/terrads_31b9a6dde088,True,4.0,False,10,13,10,0,3,100.0,76.92,,aws_cloudwatch_log_group;random_pet;aws_iam_policy,0,3,0,0,3,0.0,0.0,,aws_caller_identity;archive_file;aws_region,9,6,3,6,3,33.33,50.0,tags;logs;tracing;vpc;layer;filesystem,log_retention;log_group_namespace;layers,4,0,0,4,0,0.0,0.0,alias;function;layer;logs,
52,iac_benchmark/scenarios/terrads_c41e7c31c21b,True,4.0,False,10,17,9,1,8,90.0,52.94,null_resource,random_id;aws_iam_role_policy_attachment;aws_s3_bucket;aws_iam_policy;aws_s3_bucket_server_side_encryption_configuration;aws_iam_role;aws_s3_bucket_versioning;aws_s3_bucket_public_access_block,0,0,0,0,0,100.0,100.0,,,54,20,8,46,12,14.81,40.0,dimensions;retention_days;alarm_actions;threshold;insufficient_data_actions;period;syn_success_retention_period;log_group_name;log_stream_name;dashboard_body;syn_s3_key_file;syn_rc_environment_variables;query_expressions;com_alarm_rule;syn_s3_version;comparison_operator;threshold_metric_id;com_alarm_actions;metric_name;syn_role_arn;treat_missing_data;syn_handler;alarm_list;actions_enabled;com_alarm_name;syn_start_canary;syn_rc_memory_in_mb;syn_delete_lambda;instance_id;query_metrics;alarm_name;namespace;syn_runtime_version;com_alarm_description;ok_actions;statistic;syn_rc_timeout_in_seconds;com_actions_enabled;syn_rc_active_tracing;evaluation_periods;syn_s3_canary_bucket_name;syn_sch_expression;syn_sch_duration_in_seconds;syn_s3_canary_file_bucket_name;dashboard_name;alarm_description,tags;name_prefix;syn_canary_success_retention_days;syn_canary_failure_retention_days;syn_canary_handler;syn_canary_runtime_version;expression_alarms;syn_canary_bucket_name;syn_canary_schedule_expression;syn_canary_zip_file;log_group_retention_days;dynamic_alarms,4,0,0,4,0,0.0,0.0,cloudwatch_metric_alarm_arn;log_group_name;cloudwatch_metric_alarm_id;log_group_arn,
53,iac_benchmark/scenarios/terrads_4fd109e76acd,True,4.0,False,18,18,18,0,0,100.0,100.0,,,0,7,0,0,7,0.0,0.0,,aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document,6,5,4,2,1,66.67,80.0,policies_path;region,policy_path,2,0,0,2,0,0.0,0.0,AWS_ACCESS_KEY_ID;AWS_SECRET_ACCESS_KEY,
54,iac_benchmark/scenarios/terrads_4737a6037a87,True,4.0,False,16,10,10,6,0,62.5,100.0,aws_route;aws_route;aws_subnet;aws_subnet;aws_route_table_association;aws_route_table_association,,0,1,0,0,1,0.0,0.0,,aws_availability_zones,10,3,0,10,3,0.0,0.0,environment;aws_region;private_ip_for_nat_gateway;existing_vpc_id;private_subnet_1b_cidr_block;private_subnet_1a_cidr_block;craete_private_subnet;public_subnet_1b_cidr_block;public_subnet_1a_cidr_block;vpc_cidr_block,create_private_subnet;vpc_cidr;environment_prefix,8,0,0,8,0,0.0,0.0,private_subnet_1b_id;vpc_id;public_subnet_1a_id;public_subnet_1b_id;private_subnets;public_subnets;private_subnet_1a_id;vpc_cidr_block,
55,iac_benchmark/scenarios/gh_131320ab,True,4.0,False,8,3,3,5,0,37.5,100.0,aws_sqs_queue_policy;aws_sqs_queue_redrive_allow_policy;aws_sqs_queue_redrive_allow_policy;aws_sqs_queue_redrive_policy;aws_sqs_queue_redrive_policy,,5,3,3,2,0,60.0,100.0,aws_iam_policy_document;aws_partition,,42,16,12,30,4,28.57,75.0,max_message_size;kms_data_key_reuse_period_seconds;redrive_policy;dlq_sqs_managed_sse_enabled;dlq_message_retention_seconds;dlq_visibility_timeout_seconds;dlq_fifo_throughput_limit;redrive_allow_policy;region;message_retention_seconds;dlq_deduplication_scope;delay_seconds;receive_wait_time_seconds;visibility_timeout_seconds;dlq_redrive_allow_policy;dlq_tags;source_dlq_queue_policy_documents;override_dlq_queue_policy_documents;queue_policy_statements;source_queue_policy_documents;dlq_content_based_deduplication;dlq_kms_data_key_reuse_period_seconds;dlq_queue_policy_statements;dlq_name;dlq_delay_seconds;create_dlq_queue_policy;override_queue_policy_documents;dlq_kms_master_key_id;dlq_receive_wait_time_seconds;use_name_prefix,name_prefix;queue_policy_source;max_receive_count;queue_policy_override,10,0,0,10,0,0.0,0.0,dead_letter_queue_arn_static;dead_letter_queue_name;queue_id;queue_name;queue_arn_static;dead_letter_queue_id;queue_url;dead_letter_queue_url;queue_arn;dead_letter_queue_arn,
56,iac_benchmark/scenarios/terrads_3857b74fe599,True,4.0,False,12,19,12,0,7,100.0,63.16,,random_id;random_id;aws_secretsmanager_secret_version;aws_iam_openid_connect_provider;aws_kms_key;aws_secretsmanager_secret;aws_s3_bucket_versioning,3,1,1,2,0,33.33,100.0,aws_iam_policy_document;aws_iam_policy_document,,10,11,8,2,3,80.0,72.73,cluster_oidc_issuer;sa_path,eks_oidc_thumbprint;eks_oidc_issuer_url;iam_path,3,0,0,3,0,0.0,0.0,access_key_secret;buckets;access_key_id,
57,iac_benchmark/scenarios/terrads_5c95653f2b2b,True,4.0,False,8,11,8,0,3,100.0,72.73,,aws_iam_access_key;aws_iam_user;aws_iam_user_policy,6,3,3,3,0,50.0,100.0,aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document,,6,3,1,5,2,16.67,33.33,public_repositories;global_push_accounts;private_repositories;default_tags;global_pull_accounts,public_repos;private_repos,3,4,0,3,4,0.0,0.0,private_repositories;public_repositories;iam_users,private_iam_access_keys;public_iam_access_keys;private_repository_arns;public_repository_arns
58,iac_benchmark/scenarios/gh_b7d56bc5,True,4.0,False,18,18,18,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,,0,6,0,0,6,0.0,0.0,,loadbalancer2_access_key_id;loadbalancer_secret_access_key;loadbalancer2_secret_access_key;loadbalancer_access_key_id;loadbalancer3_access_key_id;loadbalancer3_secret_access_key
59,iac_benchmark/scenarios/terrads_305fc30c5f79,True,4.0,False,9,8,8,1,0,88.89,100.0,aws_backup_selection,,1,2,1,0,1,100.0,50.0,,aws_iam_policy,20,12,8,12,4,40.0,66.67,rule_lifecycle_delete_after;vault_notification_sns_topic_arn;selection_tag_value;selection_tag_key;rule_completion_window;backup_vault_events;rule_start_window;selection_tag_type;rule_copy_action_destination_vault;vault_kms_key_arn;rule_lifecycle_cold_storage_after;name,kms_key_arn;sns_topic_arn;backup_name;copy_destinations,0,0,0,0,0,100.0,100.0,,
60,iac_benchmark/scenarios/terrads_2b8b3dc2bc75,True,4.0,False,9,13,5,4,8,55.56,38.46,aws_config_configuration_recorder_status;aws_config_delivery_channel;aws_iam_role_policy_attachment;aws_config_configuration_recorder,aws_iam_role_policy;aws_kms_key;aws_s3_bucket;aws_s3_bucket_server_side_encryption_configuration;random_pet;random_pet;aws_s3_bucket_versioning;aws_s3_bucket_public_access_block,0,2,0,0,2,0.0,0.0,,aws_caller_identity;aws_region,3,1,0,3,1,0.0,0.0,tags;name;record_config,config_role_name,1,0,0,1,0,0.0,0.0,rules,
61,iac_benchmark/scenarios/terrads_9adbd7969ed1,True,4.0,False,29,15,15,14,0,51.72,100.0,aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule,,0,2,0,0,2,0.0,0.0,,aws_region;aws_availability_zones,1,0,0,1,0,0.0,0.0,availability_zones,,0,0,0,0,0,100.0,100.0,,
62,iac_benchmark/scenarios_greenfield/terrads_ecc253c5a28d,True,4.0,False,18,17,17,1,0,94.44,100.0,aws_security_group_rule,,2,1,1,1,0,50.0,100.0,aws_region,,5,4,4,1,0,80.0,100.0,tags,,4,0,0,4,0,0.0,0.0,private_subnet_ids;vpc_cidr;vpc_id;public_subnet_ids,
63,iac_benchmark/scenarios/terrads_1def7c8627ad,True,4.0,False,20,20,20,0,0,100.0,100.0,,,0,1,0,0,1,0.0,0.0,,aws_availability_zones,10,5,0,10,5,0.0,0.0,subpub2;az_sub_pvt2;az_sub_pub2;azpub1;aws_region;subpub1;az_sub_pvt1;subpvt1;subpvt2;cidr_vpc,vpc_cidr;pub_sub_1_cidr;pvt_sub_2_cidr;pub_sub_2_cidr;pvt_sub_1_cidr,0,0,0,0,0,100.0,100.0,,
64,iac_benchmark/scenarios/terrads_9d168e7478ae,True,4.0,False,16,25,14,2,11,87.5,56.0,aws_iam_role_policy_attachment;aws_iam_policy,aws_api_gateway_method;aws_api_gateway_method;aws_iam_role_policy;aws_api_gateway_resource;aws_api_gateway_resource;aws_api_gateway_integration_response;aws_api_gateway_integration_response;aws_api_gateway_integration;aws_api_gateway_integration;aws_api_gateway_method_response;aws_api_gateway_method_response,2,1,1,1,0,50.0,100.0,aws_caller_identity,,0,0,0,0,0,100.0,100.0,,,2,0,0,2,0,0.0,0.0,apigw_key;apigw_endpoint,
65,iac_benchmark/scenarios/terrads_8945dba1c1be,True,4.0,False,17,20,17,0,3,100.0,85.0,,aws_kms_key;aws_s3_bucket_public_access_block;aws_s3_bucket_public_access_block,0,1,0,0,1,0.0,0.0,,aws_caller_identity,11,9,9,2,0,81.82,100.0,logging_bucket;sse_algorithm,,1,0,0,1,0,0.0,0.0,bucket_id,
66,iac_benchmark/scenarios/gh_ee089b0d,True,4.0,False,16,16,16,0,0,100.0,100.0,,,7,1,1,6,0,14.29,100.0,aws_iam_policy;aws_iam_policy;aws_iam_policy;aws_iam_policy;aws_iam_policy;aws_iam_policy,,0,0,0,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,
