row_index,ground_truth_path,matched,difficulty,template_empty,resource_req,resource_gen,resource_cor,resource_missing,resource_extra,resource_cov_pct,resource_acc_pct,resource_missing_list,resource_extra_list,data_req,data_gen,data_cor,data_missing,data_extra,data_cov_pct,data_acc_pct,data_missing_list,data_extra_list,variable_req,variable_gen,variable_cor,variable_missing,variable_extra,variable_cov_pct,variable_acc_pct,variable_missing_list,variable_extra_list,output_req,output_gen,output_cor,output_missing,output_extra,output_cov_pct,output_acc_pct,output_missing_list,output_extra_list
40,iac_benchmark/scenarios/terrads_9ffbd7231422,True,1,False,2,2,2,0,0,100.0,100.0,,,2,2,2,0,0,100.0,100.0,,,1,1,1,0,0,100.0,100.0,,,2,2,0,2,2,0.0,0.0,cmk_arn;cmk_alias,key_arn;alias_name
41,iac_benchmark/scenarios/terrads_fa8106c90954,True,3,False,6,2,2,4,0,33.33,100.0,aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_iam_role;aws_iam_role,,4,1,1,3,0,25.0,100.0,aws_iam_policy_document;aws_iam_policy_document;aws_partition,,28,2,0,28,2,0.0,0.0,admin_role_requires_mfa;poweruser_role_permissions_boundary_arn;trusted_role_services;readonly_role_requires_mfa;readonly_role_permissions_boundary_arn;max_session_duration;create_readonly_role;poweruser_role_requires_mfa;create_poweruser_role;poweruser_role_tags;readonly_role_name;admin_role_name;admin_role_permissions_boundary_arn;poweruser_role_name;poweruser_role_path;readonly_role_tags;mfa_age;force_detach_policies;allow_self_assume_role;trusted_role_actions;admin_role_path;poweruser_role_policy_arns;trusted_role_arns;create_admin_role;readonly_role_path;admin_role_tags;readonly_role_policy_arns;admin_role_policy_arns,region;roles,15,5,0,15,5,0.0,0.0,admin_iam_role_name;readonly_iam_role_requires_mfa;admin_iam_role_requires_mfa;poweruser_iam_role_arn;poweruser_iam_role_path;admin_iam_role_unique_id;readonly_iam_role_unique_id;poweruser_iam_role_requires_mfa;readonly_iam_role_path;admin_iam_role_path;admin_iam_role_arn;readonly_iam_role_arn;poweruser_iam_role_name;poweruser_iam_role_unique_id;readonly_iam_role_name,role_names;role_mfa_requirement;role_unique_ids;role_paths;role_arns
42,iac_benchmark/scenarios/terrads_3c85773c9eab,True,4,False,10,14,8,2,6,80.0,57.14,null_resource;local_file,aws_sns_topic;aws_lambda_function;aws_cloudwatch_metric_alarm;aws_lambda_alias;aws_sns_topic_policy;aws_kms_key,6,1,0,6,1,0.0,0.0,aws_lambda_function;aws_iam_role;aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document;aws_lambda_alias,archive_file,35,13,5,30,8,14.29,38.46,create_deployment;run_deployment;auto_rollback_events;create_codedeploy_role;create_app;save_deploy_script;codedeploy_role_name;create_deployment_group;force_deploy;create;triggers;alarm_enabled;interpreter;aws_cli_command;attach_hooks_policy;tags;attach_triggers_policy;use_existing_app;alarm_ignore_poll_alarm_failure;target_version;description;use_existing_deployment_group;auto_rollback_enabled;wait_deployment_completion;alarms;function_name;codedeploy_principals;current_version;alias_name;get_deployment_sleep_timer,sns_topic_arn;service_role_name;lambda_function_name;create_sns_policy;create_hook_policy;sns_topic_name;create_codedeploy_app;lambda_alias_name,9,0,0,9,0,0.0,0.0,deploy_script;appspec_content;codedeploy_deployment_group_name;codedeploy_app_name;appspec;appspec_sha256;codedeploy_deployment_group_id;script;codedeploy_iam_role_name,
43,iac_benchmark/scenarios/terrads_2a8715e9108a,True,4,False,10,16,9,1,7,90.0,56.25,aws_s3_bucket_object,aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_lifecycle_configuration;aws_s3_bucket_logging;aws_s3_bucket_versioning;aws_s3_bucket_versioning;aws_s3_object,1,4,1,0,3,100.0,25.0,,aws_region;aws_iam_policy_document;aws_iam_policy_document,5,0,0,5,0,0.0,0.0,environment;tfstate_lock_table_name;aws_region;tfstate_bucket_name_prefix;s3_logs_bucket_name_prefix,,3,3,2,1,1,66.67,66.67,caller_user,caller_user_id
44,iac_benchmark/scenarios/terrads_0d32a4ad7186,True,1,False,6,6,5,1,1,83.33,83.33,aws_s3_bucket_acl,aws_kms_key,0,0,0,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,
45,iac_benchmark/scenarios/terrads_1376de37aca5,True,4,False,12,11,4,8,7,33.33,36.36,aws_iam_group_policy_attachment;aws_iam_group_policy_attachment;aws_iam_group_policy_attachment;aws_iam_group_membership;aws_iam_group_membership;aws_iam_policy;aws_iam_policy;aws_iam_policy,aws_iam_user;aws_iam_user;aws_iam_user_group_membership;aws_iam_user_group_membership;aws_iam_group_policy;aws_iam_group_policy;aws_iam_group_policy,4,5,4,0,1,100.0,80.0,,aws_iam_policy_document,8,8,7,1,1,87.5,87.5,admin_name,admin_group_name,13,13,0,13,13,0.0,0.0,group_admin_users;group_other_path;group_other_arn;group_admin_arn;group_admin_path;group_other_users;group_admin_name;role_admin_arn;role_admin_id;role_admin_name;group_admin_id;group_other_id;group_other_name,admin_role_arn;admin_group_arn;admin_role_id;other_group_name;admin_group_name;admin_role_name;other_group_users;admin_group_path;other_group_id;admin_group_id;other_group_arn;other_group_path;admin_group_users
47,iac_benchmark/scenarios/terrads_91609b0f19d3,True,1,False,6,7,6,0,1,100.0,85.71,,aws_eip_association,0,1,0,0,1,0.0,0.0,,aws_availability_zones,1,1,0,1,1,0.0,0.0,aws_instance_id,instance_id,4,4,2,2,2,50.0,50.0,vpc_subnet_id;eip,subnet_id;eip_public_ip
48,iac_benchmark/scenarios/terrads_77969f786de6,True,5,False,36,34,27,9,7,75.0,79.41,aws_route_table_association;aws_route_table_association;aws_route_table_association;aws_route_table_association;aws_subnet;aws_subnet;aws_subnet;aws_subnet;aws_default_vpc,tls_private_key;aws_s3_bucket_versioning;aws_s3_bucket_public_access_block;tls_self_signed_cert;aws_s3_bucket_server_side_encryption_configuration;aws_lb_listener;aws_acm_certificate,4,4,2,2,2,50.0,50.0,aws_caller_identity;aws_iam_policy_document,aws_availability_zones;http,0,0,0,0,0,100.0,100.0,,,4,0,0,4,0,0.0,0.0,bastion_public_ip;bastion_private_ip;db_private_ip;web_private_ip,
49,iac_benchmark/scenarios/terrads_57b2b7344b75,True,2,False,5,5,5,0,0,100.0,100.0,,,1,2,1,0,1,100.0,50.0,,aws_caller_identity,7,7,2,5,5,28.57,28.57,mutability;name;lifecycle_policy;allowed_principals;kms_encryption,image_tag_mutability;lifecycle_policy_json;encryption_type;repository_policy_principals;repository_name,4,4,3,1,1,75.0,75.0,arn,repository_arn
50,iac_benchmark/scenarios/terrads_d86cbe8c6793,True,2,False,7,9,7,0,2,100.0,77.78,,aws_eip_association;aws_eip,1,2,0,1,2,0.0,0.0,aws_ssm_parameter,aws_ami;aws_availability_zones,0,0,0,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,
51,iac_benchmark/scenarios/terrads_c65b90756666,True,2,False,2,15,2,0,13,100.0,13.33,,aws_db_parameter_group;aws_db_subnet_group;aws_iam_role_policy;aws_rds_cluster_instance;aws_route_table;aws_rds_cluster_parameter_group;aws_subnet;aws_security_group;aws_iam_role;aws_route_table_association;aws_internet_gateway;aws_vpc;aws_kms_key,0,1,0,0,1,0.0,0.0,,aws_availability_zones,3,3,3,0,0,100.0,100.0,,,3,3,0,3,3,0.0,0.0,DefaultTags;RDSInstances;RDSClusters,rds_clusters_info;tags;rds_instances_info
52,iac_benchmark/scenarios/terrads_11a32b8809d5,True,1,False,4,8,4,0,4,100.0,50.0,,aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_public_access_block;aws_s3_bucket_versioning;aws_kms_key,0,0,0,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,,1,1,0,1,1,0.0,0.0,bucket_id,lambda_code_bucket_id
54,iac_benchmark/scenarios/terrads_1d6f0e58e59c,True,3,False,5,10,5,0,5,100.0,50.0,,aws_instance;aws_security_group;tls_private_key;aws_route_table_association;aws_key_pair,0,2,0,0,2,0.0,0.0,,aws_ami;aws_availability_zones,14,1,0,14,1,0.0,0.0,environment;project;tags;private_subnet_cidr_blocks;availability_zones;bastion_instance_type;key_name;bastion_ami;name;aws_internet_gateway;region;bastion_ebs_optimized;cidr_block;public_subnet_cidr_blocks,bastion_ssh_cidr,3,3,1,2,2,33.33,33.33,id;cidr_block,vpc_cidr_block;vpc_id
55,iac_benchmark/scenarios/gh_ee089b0d,True,4,False,16,15,14,2,1,87.5,93.33,aws_iam_role_policy_attachment;aws_iam_policy,aws_iam_role_policy,7,7,7,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,
57,iac_benchmark/scenarios/terrads_84f64c0c2376,True,5,False,14,22,14,0,8,100.0,63.64,,aws_s3_bucket_versioning;aws_s3_bucket_public_access_block;aws_iam_role_policy_attachment;aws_kms_key;aws_s3_bucket_server_side_encryption_configuration;aws_lambda_function;aws_s3_bucket;aws_iam_role,0,0,0,0,0,100.0,100.0,,,62,15,1,61,14,1.61,6.67,enable_ses_domain_identity_verification;ses_identity_notification_topic_identity;ses_receipt_rule_scan_enabled;ses_template_subject;ses_receipt_rule_recipients;ses_domain_identity_domains;ses_template_text;name;ses_receipt_rule_enabled;ses_identity_policy_identity;enable_ses_template;ses_identity_policy_name;ses_active_receipt_rule_set_rule_set_name;ses_identity_policy_policy;enable_ses_receipt_rule_set;ses_receipt_rule_name;enable_ses_identity_policy;enable_ses_event_destination;ses_identity_notification_topic_notification_type;enable_ses_email_identity;ses_domain_mail_from_domain;ses_receipt_rule_bounce_action;ses_receipt_rule_s3_action;ses_event_destination_kinesis_destination;ses_email_identity_emails;ses_domain_dkim_domain;ses_configuration_set_delivery_options;ses_event_destination_name;enable_ses_receipt_rule;ses_template_html;ses_configuration_set_reputation_metrics_enabled;ses_receipt_rule_workmail_action;ses_receipt_rule_after;ses_domain_mail_from_behavior_on_mx_failure;ses_receipt_rule_stop_action;enable_ses_identity_notification_topic;ses_receipt_rule_rule_set_name;ses_receipt_rule_lambda_action;ses_identity_notification_topic_topic_arn;ses_domain_mail_from_mail_from_domain;ses_domain_identity_verification_domain;ses_configuration_set_name;ses_configuration_set_sending_enabled;enable_ses_active_receipt_rule_set;ses_receipt_rule_tls_policy;ses_identity_notification_topic_include_original_headers;enable_ses_receipt_filter;ses_receipt_rule_sns_action;ses_event_destination_configuration_set_name;ses_event_destination_matching_types;enable_ses_domain_mail_from;ses_event_destination_sns_destination;ses_receipt_rule_add_header_action;ses_receipt_rule_set_rule_set_name;enable_ses_domain_dkim;ses_template_name;ses_receipt_filter_stack;enable_ses_domain_identity;ses_event_destination_cloudwatch_destination;ses_event_destination_enabled;enable_ses_configuration_set,receipt_filters;identity_notification_topics;event_destination_config;template_config;receipt_rule_config;identity_policies;mail_from_behavior_on_mx_failure;receipt_rule_set_name;configuration_set_config;domain_names;email_addresses;lambda_function_config;mail_from_domain;prefix_name,27,7,0,27,7,0.0,0.0,ses_receipt_rule_set_id;ses_event_destination_id;ses_configuration_set_arn;ses_email_identity_arn;ses_template_arn;ses_configuration_set_last_fresh_start;ses_domain_identity_arn;ses_email_identity_id;ses_domain_dkim_dkim_tokens;ses_domain_identity_id;ses_domain_identity_verification_token;ses_domain_identity_verification_arn;ses_identity_notification_topic_id;ses_configuration_set_id;ses_active_receipt_rule_set_id;ses_receipt_filter_id;ses_domain_dkim_id;ses_template_id;ses_domain_mail_from_id;ses_event_destination_arn;ses_identity_policy_id;ses_domain_identity_verification_id;ses_receipt_filter_arn;ses_receipt_rule_arn;ses_active_receipt_rule_set_arn;ses_receipt_rule_id;ses_receipt_rule_set_arn,domain_identity_arns;active_receipt_rule_set_name;template_arn;email_identity_arns;domain_identity_verification_tokens;receipt_rule_set_name;domain_dkim_tokens
58,iac_benchmark/scenarios/gh_8963e028,True,3,False,7,12,7,0,5,100.0,58.33,,aws_kms_alias;aws_sns_topic;aws_iam_role;aws_iam_role_policy_attachment;aws_kms_key,0,3,0,0,3,0.0,0.0,,aws_region;aws_caller_identity;aws_partition,26,17,6,20,11,23.08,35.29,backup_vault_kms_key_arn;backup_vault_policy;backup_selection_iam_role_arn;backup_selection_resources;backup_plan_name;backup_vault_notifications_backup_vault_name;backup_selection_selection_tag;backup_vault_policy_backup_vault_name;backup_plan_rule;name;backup_vault_notifications_backup_vault_events;backup_global_settings;backup_region_settings_resource_type_opt_in_preference;tags;backup_vault_notifications_sns_topic_arn;enable_backup_region_settings;backup_selection_plan_id;backup_selection_name;backup_vault_name;enable_backup_global_settings,enable_vault_encryption;backup_plan_rules;backup_selection_config;name_prefix;enable_global_settings;selection_name_override;vault_name_override;plan_name_override;enable_region_settings;sns_topic_name_override;backup_vault_policy_json,13,13,4,9,9,30.77,30.77,backup_vault_policy_id;backup_global_settings_id;backup_vault_notifications_id;backup_vault_notifications_backup_vault_arn;backup_region_settings_id;backup_vault_id;backup_vault_recovery_points;backup_vault_arn;backup_vault_policy_backup_vault_arn,vault_notifications_vault_arn;vault_id;vault_notifications_id;vault_arn;vault_policy_id;vault_recovery_points;vault_policy_vault_arn;region_settings_account_id;global_settings_account_id
60,iac_benchmark/scenarios/terrads_edc75c22b890,True,1,False,3,3,2,1,1,66.67,66.67,local_file,local_sensitive_file,0,0,0,0,0,100.0,100.0,,,2,2,1,1,1,50.0,50.0,name,key_name,2,2,2,0,0,100.0,100.0,,
61,iac_benchmark/scenarios/terrads_eb31b3f11263,True,2,False,3,10,3,0,7,100.0,30.0,,aws_iam_role;aws_iam_role;aws_kms_alias;aws_sqs_queue_policy;aws_iam_role_policy;aws_sqs_queue;aws_kms_key,2,3,2,0,1,100.0,66.67,,aws_partition,22,17,8,14,9,36.36,47.06,override_topic_policy_documents;firehose_feedback;topic_policy;http_feedback;create;source_topic_policy_documents;enable_default_topic_policy;name;kms_master_key_id;sqs_feedback;application_feedback;create_subscription;lambda_feedback;topic_policy_statements,feedback_iam_role_arns;feedback_sample_rate;source_policy_documents;additional_statements;kms_key_arn;override_policy_documents;topic_name;create_sns_topic;enable_sns_encryption,5,5,4,1,1,80.0,80.0,topic_owner,owner_account_id
62,iac_benchmark/scenarios/terrads_8b175cdbe2cf,True,4,False,23,33,23,0,10,100.0,69.7,,aws_dynamodb_table;tls_private_key;aws_s3_bucket_versioning;aws_s3_bucket_public_access_block;tls_self_signed_cert;aws_kms_key;aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket;local_file;aws_acm_certificate,0,1,0,0,1,0.0,0.0,,aws_ami,0,0,0,0,0,100.0,100.0,,,1,1,0,1,1,0.0,0.0,dns-link,alb_dns_name
63,iac_benchmark/scenarios/terrads_16c051534cd7,True,3,False,10,10,10,0,0,100.0,100.0,,,1,3,1,0,2,100.0,33.33,,aws_iam_policy_document;aws_iam_policy_document,1,1,1,0,0,100.0,100.0,,,5,5,5,0,0,100.0,100.0,,
64,iac_benchmark/scenarios/terrads_e66890a4c474,True,1,False,2,2,2,0,0,100.0,100.0,,,0,2,0,0,2,0.0,0.0,,aws_iam_policy_document;aws_iam_policy_document,0,0,0,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,
65,iac_benchmark/scenarios/terrads_2bd05651769e,True,3,False,8,12,8,0,4,100.0,66.67,,aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule,0,1,0,0,1,0.0,0.0,,aws_availability_zones,11,0,0,11,0,0.0,0.0,sg_apache_tag;sg_rds_tag;cidr_range;priv_sub_tag;vpc_tag;pub_sub_cidr;priv_sub_cidr;igw_tag;public_rules;pub_sub_tag;rtb_tag,,4,0,0,4,0,0.0,0.0,sg_webserver_output;public_subnet_output;private_subnet_output;sg_rds_output,
67,iac_benchmark/scenarios/terrads_58f499b02851,True,3,False,4,4,4,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,,6,6,5,1,1,83.33,83.33,create,create_athena_resources,5,5,0,5,5,0.0,0.0,workgroups_arns;data_catalogs_ids;databases_ids;data_catalogs_arns;named_queries_ids,data_catalog_ids;workgroup_arns;data_catalog_arns;database_ids;named_query_ids
68,iac_benchmark/scenarios/terrads_19e9f954c91d,True,2,False,8,8,8,0,0,100.0,100.0,,,0,1,0,0,1,0.0,0.0,,aws_availability_zones,2,0,0,2,0,0.0,0.0,aws_region;vpc_name,,4,4,4,0,0,100.0,100.0,,
69,iac_benchmark/scenarios/terrads_73811111c805,True,5,False,12,10,10,2,0,83.33,100.0,aws_iam_role_policy_attachment;aws_iam_role_policy_attachment,,6,2,2,4,0,33.33,100.0,aws_iam_policy_document;aws_iam_policy_document;aws_caller_identity;aws_partition,,39,5,2,37,3,5.13,40.0,iam_role_name;iam_role_description;iam_role_tags;rule_name_prefix;irsa_tag_key;irsa_permissions_boundary_arn;irsa_description;irsa_path;irsa_ssm_parameter_arns;irsa_name;create_iam_role;enable_spot_termination;irsa_policy_name;iam_role_attach_cni_policy;queue_kms_data_key_reuse_period_seconds;iam_role_use_name_prefix;queue_name;iam_role_permissions_boundary;tags;iam_role_additional_policies;create_irsa;irsa_tag_values;cluster_ip_family;irsa_namespace_service_accounts;iam_role_arn;irsa_max_session_duration;iam_role_max_session_duration;queue_kms_master_key_id;create_instance_profile;queue_managed_sse_enabled;irsa_use_name_prefix;irsa_assume_role_condition_test;irsa_oidc_provider_arn;irsa_subnet_account_id;policies;irsa_tags;iam_role_path,oidc_provider_arn;ip_family;common_tags,14,0,0,14,0,0.0,0.0,event_rules;queue_name;instance_profile_id;role_name;irsa_name;instance_profile_name;queue_url;irsa_unique_id;queue_arn;instance_profile_unique;role_unique_id;role_arn;irsa_arn;instance_profile_arn,
70,iac_benchmark/scenarios/terrads_f455759ec10b,True,1,False,2,2,2,0,0,100.0,100.0,,,1,1,1,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,
71,iac_benchmark/scenarios/terrads_2e8035ffc09c,True,3,False,5,6,5,0,1,100.0,83.33,,random_pet,1,4,1,0,3,100.0,25.0,,aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document,7,6,5,2,1,71.43,83.33,tags;lifecycle_policy,lifecycle_policy_enabled,4,4,1,3,3,25.0,25.0,url;name;arn,repository_url;repository_arn;repository_id
72,iac_benchmark/scenarios/terrads_502f773ea348,True,4,False,8,6,5,3,1,62.5,83.33,aws_sqs_queue_policy;aws_sqs_queue_redrive_allow_policy;aws_sqs_queue_redrive_policy,aws_kms_key,4,3,3,1,0,75.0,100.0,aws_region,,40,24,18,22,6,45.0,75.0,redrive_policy;dlq_kms_data_key_reuse_period_seconds;dlq_queue_policy_statements;dlq_sqs_managed_sse_enabled;dlq_visibility_timeout_seconds;source_dlq_queue_policy_documents;dlq_redrive_allow_policy;dlq_kms_master_key_id;create_dlq_queue_policy;name;override_dlq_queue_policy_documents;override_queue_policy_documents;dlq_message_retention_seconds;redrive_allow_policy;dlq_content_based_deduplication;dlq_receive_wait_time_seconds;dlq_delay_seconds;fifo_queue;source_queue_policy_documents;dlq_deduplication_scope;create_dlq_redrive_allow_policy;dlq_tags,queue_type;source_policy_documents;sse_custom_kms;queue_name;max_receive_count;override_policy_documents,10,9,5,5,4,50.0,55.56,dead_letter_queue_name;dead_letter_queue_arn_static;dead_letter_queue_arn;dead_letter_queue_id;dead_letter_queue_url,dlq_id;dlq_arn;dlq_url;dlq_name
74,iac_benchmark/scenarios/terrads_300ccc10f9e0,True,1,False,7,8,6,1,2,85.71,75.0,aws_s3_bucket_acl,aws_s3_bucket_server_side_encryption_configuration;aws_kms_key,0,0,0,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,
75,iac_benchmark/scenarios/terrads_51c59e2a63d8,True,3,False,4,23,4,0,19,100.0,17.39,,aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_replication_configuration;aws_s3_bucket_lifecycle_configuration;aws_s3_bucket_object_lock_configuration;aws_s3_bucket_logging;aws_s3_bucket_versioning;aws_s3_bucket_versioning;aws_s3_bucket;aws_s3_bucket;aws_s3_bucket_cors_configuration;aws_s3_bucket_website_configuration;aws_iam_role;aws_iam_role_policy_attachment;aws_iam_policy;aws_s3_bucket_policy;aws_s3_bucket_policy;aws_kms_key;aws_kms_key;aws_s3_bucket_acl,5,2,1,4,1,20.0,50.0,aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document,aws_caller_identity,29,31,1,28,30,3.45,3.23,restrict_public_buckets;attach_elb_log_delivery_policy;request_payer;bucket_prefix;control_object_ownership;attach_lb_log_delivery_policy;acl;grant;attach_deny_insecure_transport_policy;bucket;lifecycle_rule;create_bucket;versioning;ignore_public_acls;block_public_acls;attach_policy;attach_public_policy;object_ownership;policy;replication_configuration;object_lock_configuration;acceleration_status;logging;block_public_policy;force_destroy;server_side_encryption_configuration;website;cors_rule,destination_region;sse_algorithm;enable_versioning;enable_object_lock;logging_target_bucket_name;object_lock_mode;object_lock_days;website_config;enable_bucket_key;acl_grants;enable_website;sse_kms_key_id;enable_cors;enable_logging;cors_rules;bucket_name;object_lock_years;enable_elb_log_delivery;enable_deny_insecure_transport;custom_policy_json;enable_acl;enable_bucket_ownership;enable_lifecycle;bucket_ownership_rule;enable_sse;enable_public_access_block;lifecycle_rules;replication_config;enable_replication;logging_prefix,8,8,0,8,8,0.0,0.0,s3_bucket_arn;s3_bucket_website_domain;s3_bucket_region;s3_bucket_hosted_zone_id;s3_bucket_id;s3_bucket_bucket_domain_name;s3_bucket_website_endpoint;s3_bucket_bucket_regional_domain_name,website_domain;bucket_id;bucket_regional_domain_name;bucket_arn;website_endpoint;hosted_zone_id;bucket_domain_name;region
78,iac_benchmark/scenarios/terrads_88f699ba24eb,True,3,False,10,12,9,1,3,90.0,75.0,random_string,aws_s3_bucket_server_side_encryption_configuration;random_id;aws_kms_key,3,8,3,0,5,100.0,37.5,,aws_region;aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document;aws_partition,5,2,2,3,0,40.0,100.0,log_group_name;cloudtrail_key_alias;trail_name,,0,0,0,0,0,100.0,100.0,,
79,iac_benchmark/scenarios/terrads_3ea893f0239e,True,2,False,7,10,7,0,3,100.0,70.0,,aws_nat_gateway;aws_eip;aws_eip,1,2,1,0,1,100.0,50.0,,aws_availability_zones,0,0,0,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,
81,iac_benchmark/scenarios/terrads_9d98b1468492,True,1,False,2,2,2,0,0,100.0,100.0,,,1,1,1,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,
82,iac_benchmark/scenarios/terrads_512081ca0b97,True,3,False,4,19,4,0,15,100.0,21.05,,aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_replication_configuration;aws_s3_bucket_lifecycle_configuration;random_string;aws_s3_bucket_object_lock_configuration;aws_s3_bucket_logging;aws_s3_bucket_versioning;aws_s3_bucket_cors_configuration;aws_s3_account_public_access_block;aws_s3_bucket_website_configuration;aws_iam_role;aws_iam_role_policy_attachment;aws_s3_bucket_policy;aws_s3_bucket_policy;aws_s3_bucket_acl,6,3,2,4,1,33.33,66.67,aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document;aws_elb_service_account,aws_partition,30,33,10,20,23,33.33,30.3,request_payer;bucket_prefix;control_object_ownership;attach_lb_log_delivery_policy;grant;attach_deny_insecure_transport_policy;bucket;lifecycle_rule;versioning;attach_policy;attach_public_policy;policy;replication_configuration;object_lock_configuration;acceleration_status;logging;server_side_encryption_configuration;website;attach_require_latest_tls_policy;cors_rule,sse_algorithm;enable_versioning;enable_object_lock;error_document;object_lock_mode;create_random_suffix;object_lock_days;create_account_public_access_block;kms_master_key_id;enable_logging;enable_static_website;replication_role_arn;cors_rules;bucket_name;create_replication_role;custom_bucket_policy;logging_target_bucket;index_document;logging_target_prefix;lifecycle_rules;deny_insecure_transport;enable_replication;replication_rules,8,8,0,8,8,0.0,0.0,s3_bucket_arn;s3_bucket_website_domain;s3_bucket_region;s3_bucket_hosted_zone_id;s3_bucket_id;s3_bucket_bucket_domain_name;s3_bucket_website_endpoint;s3_bucket_bucket_regional_domain_name,website_domain;bucket_id;bucket_regional_domain_name;bucket_arn;website_endpoint;hosted_zone_id;bucket_domain_name;region
83,iac_benchmark/scenarios/terrads_24d8fa9ce040,True,3,False,6,2,2,4,0,33.33,100.0,aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_iam_role;aws_iam_role,,2,5,1,1,4,50.0,20.0,aws_iam_policy_document,aws_caller_identity;aws_iam_policy;aws_iam_policy;aws_iam_policy,26,7,2,24,5,7.69,28.57,admin_role_requires_mfa;poweruser_role_permissions_boundary_arn;trusted_role_services;readonly_role_requires_mfa;readonly_role_permissions_boundary_arn;create_readonly_role;poweruser_role_requires_mfa;create_poweruser_role;poweruser_role_tags;readonly_role_name;admin_role_name;admin_role_permissions_boundary_arn;poweruser_role_name;poweruser_role_path;readonly_role_tags;mfa_age;admin_role_path;poweruser_role_policy_arns;trusted_role_arns;create_admin_role;readonly_role_path;admin_role_tags;readonly_role_policy_arns;admin_role_policy_arns,trust_principals;power_user_role_config;admin_role_config;read_only_role_config;mfa_max_age,15,1,0,15,1,0.0,0.0,admin_iam_role_name;readonly_iam_role_requires_mfa;poweruser_iam_role_requires_mfa;admin_iam_role_requires_mfa;admin_iam_role_path;admin_iam_role_arn;readonly_iam_role_path;poweruser_iam_role_arn;poweruser_iam_role_path;readonly_iam_role_arn;poweruser_iam_role_name;poweruser_iam_role_unique_id;readonly_iam_role_name;admin_iam_role_unique_id;readonly_iam_role_unique_id,roles
86,iac_benchmark/scenarios/terrads_aacf53e04510,True,5,False,17,18,17,0,1,100.0,94.44,,aws_s3_bucket_versioning,2,1,1,1,0,50.0,100.0,aws_iam_policy_document,,13,7,2,11,5,15.38,28.57,custom_bucket_name;kms_key_deletion_window;bucket_name_suffix;tagging;region;profile;dynamodb_billing_mode;noncurrent_log_version_expiration;noncurrent_log_version_transitions;kms_key_rotation_enabled;noncurrent_version_transitions,suffix;bucket_name;logging_noncurrent_version_expiration;noncurrent_version_transition_days;common_tags,1,0,0,1,0,0.0,0.0,bucket_name,
87,iac_benchmark/scenarios/terrads_9e572059444f,True,4,False,13,4,3,10,1,23.08,75.0,aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_iam_role;aws_iam_role;aws_iam_role;aws_iam_role;aws_iam_role,aws_iam_policy,1,1,1,0,0,100.0,100.0,,,0,3,0,0,3,0.0,0.0,,cluster_list;oidc_provider_url;oidc_thumbprint,0,0,0,0,0,100.0,100.0,,
88,iac_benchmark/scenarios/terrads_b9e95b2e6d91,True,2,False,3,5,2,1,3,66.67,40.0,aws_security_group_rule,aws_vpc_security_group_ingress_rule;aws_vpc_security_group_egress_rule;aws_vpc,1,0,0,1,0,0.0,0.0,aws_vpc_endpoint_service,,13,11,8,5,3,61.54,72.73,tags;security_group_tags;timeouts;security_group_ids;subnet_ids,default_security_group_ids;default_subnet_ids;default_route_table_ids,3,3,2,1,1,66.67,66.67,endpoints,vpc_endpoints
