row_index,ground_truth_path,matched,difficulty,template_empty,resource_req,resource_gen,resource_cor,resource_missing,resource_extra,resource_cov_pct,resource_acc_pct,resource_missing_list,resource_extra_list,data_req,data_gen,data_cor,data_missing,data_extra,data_cov_pct,data_acc_pct,data_missing_list,data_extra_list,variable_req,variable_gen,variable_cor,variable_missing,variable_extra,variable_cov_pct,variable_acc_pct,variable_missing_list,variable_extra_list,output_req,output_gen,output_cor,output_missing,output_extra,output_cov_pct,output_acc_pct,output_missing_list,output_extra_list
32,iac_benchmark/scenarios/terrads_48ad8a91b6a4,True,5.0,False,16,26,15,1,11,93.75,57.69,aws_s3_bucket_request_payment_configuration,aws_kms_key;random_id;aws_s3_bucket;aws_s3_bucket;aws_s3_bucket_versioning;aws_s3_bucket_policy;aws_s3_bucket_server_side_encryption_configuration;aws_iam_role;aws_iam_role_policy_attachment;aws_iam_policy;aws_s3_bucket_public_access_block,7,2,2,5,0,28.57,100.0,aws_canonical_user_id;aws_elb_service_account;aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document,,35,30,10,25,20,28.57,33.33,tags;intelligent_tiering;policy;replication_configuration;grant;attach_require_latest_tls_policy;website;server_side_encryption_configuration;attach_public_policy;expected_bucket_owner;lifecycle_rule;attach_deny_insecure_transport_policy;cors_rule;putin_khuylo;attach_lb_log_delivery_policy;owner;object_lock_configuration;object_lock_enabled;acceleration_status;control_object_ownership;logging;attach_elb_log_delivery_policy;versioning;attach_policy;bucket,sse_algorithm;cors_rules;enable_acceleration;enable_deny_insecure_transport;logging_target_bucket_prefix;object_lock_years;replication_destination_bucket_prefix;enable_replication;bucket_name;object_lock_days;enable_object_lock;intelligent_tiering_tiers;error_document;enable_versioning;log_delivery_services;enable_website;object_lock_mode;enable_features;index_document;lifecycle_rules,8,0,0,8,0,0.0,0.0,s3_bucket_bucket_domain_name;s3_bucket_website_domain;s3_bucket_arn;s3_bucket_bucket_regional_domain_name;s3_bucket_region;s3_bucket_hosted_zone_id;s3_bucket_website_endpoint;s3_bucket_id,
33,iac_benchmark/scenarios/gh_8963e028,True,3.0,False,7,7,7,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,,26,14,5,21,9,19.23,35.71,backup_vault_name;enable_backup_vault_notifications;tags;backup_selection_name;enable_backup_vault_policy;backup_vault_notifications_backup_vault_events;backup_selection_iam_role_arn;backup_vault_notifications_backup_vault_name;backup_selection_selection_tag;backup_region_settings_resource_type_opt_in_preference;backup_selection_plan_id;backup_vault_kms_key_arn;backup_vault_policy;name;backup_vault_notifications_sns_topic_arn;backup_plan_name;backup_global_settings;backup_plan_rule;enable_backup_vault;backup_vault_policy_backup_vault_name;environment,backup_selection_tags;cross_account_backup_enabled;sns_topic_arn;vault_policy_json;iam_role_arn;environment_tag;backup_plan_rules;name_prefix;region_settings_opt_ins,13,0,0,13,0,0.0,0.0,backup_vault_id;backup_region_settings_id;backup_vault_notifications_backup_vault_arn;backup_vault_notifications_id;backup_plan_id;backup_plan_arn;backup_vault_recovery_points;backup_plan_version;backup_vault_policy_id;backup_vault_policy_backup_vault_arn;backup_vault_arn;backup_global_settings_id;backup_selection_id,
34,iac_benchmark/scenarios/terrads_24c03d00dfc1,True,3.0,False,9,3,3,6,0,33.33,100.0,aws_iam_access_key;aws_iam_access_key;aws_iam_user;aws_iam_user;aws_iam_user_policy;aws_iam_user_policy,,5,1,1,4,0,20.0,100.0,aws_availability_zones;aws_iam_policy_document;aws_iam_policy_document;aws_caller_identity,,0,0,0,0,0,100.0,100.0,,,7,0,0,7,0,0.0,0.0,test;test_user_unique_id;dev_user_name;dev_user_unique_id;prod_user_name;prod_user_unique_id;current_user,
35,iac_benchmark/scenarios/terrads_967b5442ed58,True,5.0,False,31,13,13,18,0,41.94,100.0,aws_eip;aws_eip;aws_route_table_association;aws_route_table_association;aws_route_table_association;aws_route_table_association;aws_route_table_association;aws_route_table_association;aws_nat_gateway;aws_nat_gateway;aws_route_table;aws_route_table;aws_subnet;aws_subnet;aws_subnet;aws_subnet;aws_subnet;aws_subnet,,1,1,1,0,0,100.0,100.0,,,16,0,0,16,0,0.0,0.0,public_subnet_az1_cidr;public_subnet_az3_cidr;private_route_table_az1_cidr;private_route_table_az3_cidr;public_subnet_az2_cidr;database_route_table_cidr;private_app_subnet_az2_cidr;private_database_subnet_az2_cidr;private_database_subnet_az1_cidr;env;private_app_subnet_az3_cidr;private_database_subnet_az3_cidr;vpc_cidr;public_route_table_cidr;private_route_table_az2_cidr;private_app_subnet_az1_cidr,,25,0,0,25,0,0.0,0.0,nat-gateway-az3;eip-for-nat-gateway-az3;public_subnet_az3_id;nat-gateway-az2;nat-gateway-az1;private_app_subnet_az1_id;private_database_subnet_az3_id;private_app_subnet_az3_id;internet_gateway;private_app_subnet_az2_id;public_subnet_az2_id;availability_zone_3;availability_zone_2;database_route_table;public_route_table;eip-for-nat-gateway-az2;public_subnet_az1_id;eip-for-nat-gateway-az1;private_route_table_az1;private_route_table_az2;private_database_subnet_az1_id;private_route_table_az3;availability_zone_1;vpc_id;private_database_subnet_az2_id,
36,iac_benchmark/scenarios/terrads_502f773ea348,True,4.0,False,8,6,6,2,0,75.0,100.0,aws_sqs_queue_redrive_policy;aws_sqs_queue_redrive_allow_policy,,4,0,0,4,0,0.0,0.0,aws_region;aws_iam_policy_document;aws_iam_policy_document;aws_caller_identity,,40,9,5,35,4,12.5,55.56,sqs_managed_sse_enabled;use_name_prefix;dlq_deduplication_scope;dlq_kms_data_key_reuse_period_seconds;tags;dlq_kms_master_key_id;dlq_delay_seconds;kms_master_key_id;fifo_throughput_limit;dlq_message_retention_seconds;redrive_policy;create_dlq_redrive_allow_policy;source_queue_policy_documents;dlq_queue_policy_statements;deduplication_scope;kms_data_key_reuse_period_seconds;name;create_dlq_queue_policy;source_dlq_queue_policy_documents;max_message_size;dlq_receive_wait_time_seconds;dlq_visibility_timeout_seconds;dlq_tags;queue_policy_statements;create_dlq;create;fifo_queue;dlq_content_based_deduplication;override_dlq_queue_policy_documents;redrive_allow_policy;create_queue_policy;override_queue_policy_documents;content_based_deduplication;dlq_sqs_managed_sse_enabled;dlq_redrive_allow_policy,dlq_queue_policy;main_queue_policy;max_receive_count;queue_name,10,4,0,10,4,0.0,0.0,queue_url;dead_letter_queue_name;queue_id;queue_arn;queue_arn_static;dead_letter_queue_arn_static;dead_letter_queue_arn;dead_letter_queue_url;queue_name;dead_letter_queue_id,dlq_queue_url;main_queue_url;dlq_queue_arn;main_queue_arn
37,iac_benchmark/scenarios/gh_ee089b0d,True,4.0,False,16,19,11,5,8,68.75,57.89,aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_iam_role;aws_iam_role,aws_iam_instance_profile;aws_iam_instance_profile;aws_iam_instance_profile;aws_iam_role_policy;aws_iam_policy;aws_iam_policy;aws_iam_policy;aws_iam_policy,7,2,1,6,1,14.29,50.0,aws_iam_policy;aws_iam_policy;aws_iam_policy;aws_iam_policy;aws_iam_policy;aws_iam_policy,aws_partition,0,1,0,0,1,0.0,0.0,,prefix,0,0,0,0,0,100.0,100.0,,
38,iac_benchmark/scenarios/terrads_b4c86b74a08f,True,5.0,False,28,27,20,8,7,71.43,74.07,random_string;aws_ecs_cluster_capacity_providers;aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_iam_role_policy_attachment,aws_iam_role;aws_lb;aws_kms_key;random_id;aws_security_group_rule;aws_lb_listener;aws_security_group,9,3,1,8,2,11.11,33.33,aws_kms_secrets;aws_security_groups;aws_subnets;aws_vpcs;aws_lb;aws_lb_listener;aws_iam_policy_document;aws_iam_policy_document,aws_availability_zones;aws_caller_identity,37,20,1,36,19,2.7,5.0,tags;target_value;wait_for_steady_state;image;stickiness;command;lb_enabled;enable_execute_command;listener_port;healthy_threshold;source_ips;sg_tags;unhealthy_threshold;subnet_tags;health_check_grace_period_seconds;name;interval;retention_in_days;cpu;min_capacity;domain;container_insights_enabled;scale_out_cooldown;host;matcher;port;deregistration_delay;timeout;max_capacity;health_check_path;lb_tags;assign_public_ip;scale_in_cooldown;vpc_tags;environment;memory,alb_port;create_autoscaling;container_environment;alb_allowed_cidrs;target_group_stickiness_cookie_duration;autoscaling_scale_in_cooldown;alb_host_header_suffix;service_name;autoscaling_min_capacity;task_cpu;autoscaling_scale_out_cooldown;log_retention_days;create_lb;autoscaling_max_capacity;container_port;autoscaling_target_cpu;container_image;vpc_cidr;task_memory,1,1,0,1,1,0.0,0.0,id,resource_id
39,iac_benchmark/scenarios/terrads_d85ca07b31c2,True,5.0,False,23,28,20,3,8,86.96,71.43,aws_iam_role;aws_iam_role;aws_iam_role_policy_attachment,aws_route_table_association;tls_self_signed_cert;aws_subnet;aws_nat_gateway;aws_route_table;tls_private_key;aws_eip;aws_acm_certificate,6,2,2,4,0,33.33,100.0,aws_caller_identity;aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document,,7,3,0,7,3,0.0,0.0,ecs_cluster;min_instances;instance_type;deployment_minimum_healthy_percent;max_instances;desired_task_count;deployment_maximum_percent,service_desired_count;cluster_name;instance_count,1,0,0,1,0,0.0,0.0,address,
40,iac_benchmark/scenarios/terrads_bf99d2d68ca6,True,4.0,False,11,11,8,3,3,72.73,72.73,aws_vpc_security_group_egress_rule;aws_default_security_group;aws_vpc_security_group_ingress_rule,aws_security_group_rule;aws_route;aws_security_group,1,1,0,1,1,0.0,0.0,aws_region,aws_availability_zones,9,8,4,5,4,44.44,50.0,tags;nat_gateway;vpc;region;internet_gateway,vpcs;security_group_rules;nat_gateways;internet_gateways,0,0,0,0,0,100.0,100.0,,
41,iac_benchmark/scenarios/terrads_726ca27fa34a,True,3.0,False,5,19,5,0,14,100.0,26.32,,aws_s3_bucket_versioning;aws_s3_bucket_lifecycle_configuration;aws_s3_bucket_cors_configuration;aws_s3_bucket_accelerate_configuration;aws_s3_bucket_policy;aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_acl;aws_s3_bucket_acl;aws_s3_bucket_request_payment_configuration;aws_s3_bucket_website_configuration;aws_s3_bucket_object_lock_configuration;aws_s3_bucket_public_access_block;aws_s3_bucket_replication_configuration;aws_s3_bucket_logging,1,1,0,1,1,0.0,0.0,aws_iam_policy_document,aws_caller_identity,25,17,8,17,9,32.0,47.06,encryption;tags;website_error_document;policy;website_routing_rules;kms_key;region;logging_target_prefix;website_redirect_all;prefix;object_lock_configuration;replication_role;acceleration_status;logging_target_bucket;versioning;mfa_delete;website_index_document,kms_key_arn;website;bucket_prefix;replication_role_arn;versioning_enabled;bucket_policy;acceleration_enabled;object_lock;logging,6,6,2,4,4,33.33,33.33,regional_domain_name;region;id;arn,bucket_regional_domain_name;bucket_id;bucket_region;bucket_arn
42,iac_benchmark/scenarios/terrads_5a206a75e8f1,True,4.0,False,23,8,8,15,0,34.78,100.0,aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule,,0,1,0,0,1,0.0,0.0,,aws_availability_zones,0,1,0,0,1,0.0,0.0,,allowed_ssh_cidr,1,0,0,1,0,0.0,0.0,rds_security_group,
43,iac_benchmark/scenarios/terrads_6f97821a57ad,True,5.0,False,12,25,12,0,13,100.0,48.0,,aws_kms_key;aws_iam_role;aws_iam_openid_connect_provider;aws_iam_role_policy_attachment;aws_eks_cluster;aws_vpc;aws_cloudwatch_event_target;aws_cloudwatch_event_target;aws_cloudwatch_event_target;aws_cloudwatch_event_rule;aws_cloudwatch_event_rule;aws_cloudwatch_event_rule;aws_subnet,6,3,2,4,1,33.33,66.67,aws_caller_identity;aws_partition;aws_iam_policy_document;aws_iam_policy_document,aws_availability_zones,39,0,0,39,0,0.0,0.0,tags;irsa_description;irsa_oidc_provider_arn;irsa_policy_name;irsa_namespace_service_accounts;cluster_ip_family;irsa_path;enable_spot_termination;irsa_max_session_duration;create_irsa;iam_role_attach_cni_policy;iam_role_permissions_boundary;rule_name_prefix;policies;irsa_permissions_boundary_arn;irsa_ssm_parameter_arns;iam_role_name;irsa_use_name_prefix;iam_role_arn;iam_role_use_name_prefix;iam_role_description;irsa_tags;create;cluster_name;irsa_tag_key;iam_role_max_session_duration;queue_kms_data_key_reuse_period_seconds;irsa_tag_values;irsa_assume_role_condition_test;queue_name;irsa_subnet_account_id;iam_role_additional_policies;iam_role_tags;create_instance_profile;create_iam_role;queue_kms_master_key_id;irsa_name;queue_managed_sse_enabled;iam_role_path,,14,0,0,14,0,0.0,0.0,instance_profile_unique;queue_url;role_unique_id;role_arn;irsa_arn;instance_profile_arn;queue_arn;instance_profile_id;instance_profile_name;event_rules;role_name;irsa_name;queue_name;irsa_unique_id,
44,iac_benchmark/scenarios/gh_3ec69cfa,True,3.0,False,4,4,4,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,,25,17,2,23,15,8.0,11.76,enable_efs_mount_target;enable_efs_file_system;tags;efs_file_system_performance_mode;efs_file_system_encrypted;efs_mount_target_security_groups;efs_access_point_name;efs_file_system_policy_policy;efs_mount_target_subnet_ids;efs_file_system_policy_file_system_id;efs_file_system_creation_token;efs_access_point_root_directory;efs_file_system_kms_key_id;efs_file_system_name;enable_efs_access_point;efs_access_point_posix_user;efs_file_system_provisioned_throughput_in_mibps;efs_mount_target_file_system_id;efs_file_system_throughput_mode;efs_access_point_file_system_id;efs_file_system_lifecycle_policy;efs_mount_target_ip_address;enable_efs_file_system_policy,lifecycle_policy;subnet_ids;enable_access_point;throughput_mode;encrypted;kms_key_id;file_system_policy_document;performance_mode;provisioned_throughput_in_mibps;prefix;access_point_config;mount_target_security_groups;enable_file_system_policy;mount_target_ip_addresses;enable_mount_targets,16,0,0,16,0,0.0,0.0,efs_mount_target_id;efs_mount_target_availability_zone_name;efs_mount_target_file_system_arn;efs_mount_target_dns_name;efs_file_system_arn;efs_file_system_dns_name;efs_mount_target_owner_id;efs_access_point_id;efs_file_system_policy_id;efs_access_point_arn;efs_mount_target_availability_zone_id;efs_mount_target_mount_target_dns_name;efs_file_system_id;efs_access_point_file_system_arn;efs_file_system_kms_key_id;efs_mount_target_network_interface_id,
45,iac_benchmark/scenarios/terrads_1def7c8627ad,True,4.0,False,20,19,19,1,0,95.0,100.0,aws_route_table,,0,1,0,0,1,0.0,0.0,,aws_availability_zones,10,0,0,10,0,0.0,0.0,subpub2;subpvt1;az_sub_pub2;cidr_vpc;azpub1;az_sub_pvt2;subpub1;az_sub_pvt1;aws_region;subpvt2,,0,0,0,0,0,100.0,100.0,,
46,iac_benchmark/scenarios/terrads_73cb6ac4fe1b,True,5.0,False,12,15,8,4,7,66.67,53.33,aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_iam_policy,aws_kms_key;aws_backup_vault;aws_sns_topic;aws_kms_alias;aws_iam_role_policy;aws_iam_role_policy;aws_iam_role_policy,4,5,3,1,2,75.0,60.0,aws_partition,aws_iam_policy_document;aws_iam_policy_document,26,17,3,23,14,11.54,17.65,rule_copy_action_lifecycle;rule_enable_continuous_backup;notifications;rule_completion_window;rule_lifecycle_delete_after;selection_not_resources;plan_name;vault_name;iam_role_name;iam_role_arn;rule_lifecycle_cold_storage_after;rule_copy_action_destination_vault_arn;rules;selection_name;windows_vss_backup;enabled;rule_recovery_point_tags;selection_conditions;selections;rule_start_window;rule_schedule;vault_kms_key_arn;rule_name,backup_vault_name;backup_enabled;existing_iam_role_arn;kms_key_arn;backup_schedule;enable_windows_vss;selection_tags_not;enable_vault_notifications;sns_topic_name;start_window;backup_plan_name;completion_window;enable_continuous_backup;additional_rules,6,7,0,6,7,0.0,0.0,vault_arn;plan_id;plan_version;plan_role;plan_arn;vault_id,backup_vault_id;backup_iam_role_name;backup_plan_id;backup_plan_arn;backup_plan_version;backup_iam_role_arn;backup_vault_arn
47,iac_benchmark/scenarios/terrads_3857b74fe599,True,4.0,False,12,13,11,1,2,91.67,84.62,aws_s3_bucket_lifecycle_configuration,aws_kms_key;aws_iam_openid_connect_provider,3,1,0,3,1,0.0,0.0,aws_iam_policy_document;aws_iam_policy_document;aws_caller_identity,tls_certificate,10,7,2,8,5,20.0,28.57,buckets;cluster_oidc_issuer;tags;enable_cloudfront_oia;storage_prefix;force_destroy;enable_bucket_encryption;sa_path,bucket_list;enable_oai;prefix;enable_sse;cluster_oidc_issuer_url,3,0,0,3,0,0.0,0.0,access_key_id;buckets;access_key_secret,
48,iac_benchmark/scenarios/terrads_572e7016b959,True,3.0,False,7,10,5,2,5,71.43,50.0,aws_s3_bucket_cors_configuration;aws_s3_bucket_website_configuration,aws_kms_key;aws_s3_bucket_versioning;aws_wafv2_web_acl;aws_s3_bucket_server_side_encryption_configuration;aws_cloudfront_origin_access_control,0,1,0,0,1,0.0,0.0,,aws_iam_policy_document,2,0,0,2,0,0.0,0.0,region;frontend_bucket_name,,3,0,0,3,0,0.0,0.0,cloudfront_distribution_domain_name;cloudfront_distribution_id;frontend_bucket_name,
49,iac_benchmark/scenarios/terrads_6bc966772840,True,5.0,False,61,61,61,0,0,100.0,100.0,,,2,2,0,2,2,0.0,0.0,aws_iam_policy_document;aws_iam_policy_document,aws_availability_zones;aws_caller_identity,4,2,0,4,2,0.0,0.0,aws_assume_role_arn;aws_local_profile;aws_root_user;aws_local_creds_file,assume_role_arn;tags,0,19,0,0,19,0.0,0.0,,dl9_access_key_id;fp1_access_key_id;fn2_secret_access_key;fp4_secret_access_key;fp3_secret_access_key;fp4_access_key_id;fp3_access_key_id;dl9_secret_access_key;fp2_secret_access_key;fp1_secret_access_key;fp2_access_key_id;ex1_access_key_id;ex1_secret_access_key;fn3_secret_access_key;permissive_trust_role_arn;fn2_access_key_id;do7_secret_access_key;do7_access_key_id;fn3_access_key_id
50,iac_benchmark/scenarios/terrads_586a9474fd96,True,3.0,False,6,6,5,1,1,83.33,83.33,random_string,random_id,1,3,0,1,3,0.0,0.0,aws_caller_identity,aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document,7,7,4,3,3,57.14,57.14,lifecycle_policy;tags;trusted_accounts,custom_lifecycle_policy;trusted_account_ids;environment,4,0,0,4,0,0.0,0.0,policy_arns;name;arn;url,
51,iac_benchmark/scenarios/gh_254d7b8f,True,4.0,False,9,8,8,1,0,88.89,100.0,aws_config_configuration_recorder_status,,0,0,0,0,0,100.0,100.0,,,70,38,1,69,37,1.43,2.63,config_configuration_aggregator_name;config_organization_custom_rule_resource_id_scope;config_organization_managed_rule_maximum_execution_frequency;config_remediation_configuration_target_type;config_aggregate_authorization_account_id;config_organization_managed_rule_tag_value_scope;config_organization_custom_rule_description;config_organization_custom_rule_excluded_accounts;config_organization_managed_rule_identifier;name;config_organization_custom_rule_resource_types_scope;config_organization_custom_rule_lambda_function_arn;config_remediation_configuration_target_id;organizations_organization_feature_set;enable_organizations_organization;config_organization_custom_rule_input_parameters;config_remediation_configuration_config_rule_name;config_config_rule_maximum_execution_frequency;config_organization_custom_rule_maximum_execution_frequency;config_remediation_configuration_target_version;config_aggregate_authorization_name;config_organization_managed_rule_input_parameters;enable_config_configuration_recorder;organizations_organization_aws_service_access_principals;enable_config_config_rule;config_remediation_configuration_retry_attempt_seconds;config_delivery_channel_sns_topic_arn;enable_config_aggregate_authorization;config_organization_custom_rule_timeouts;enable_config_remediation_configuration;config_organization_custom_rule_trigger_types;config_delivery_channel_s3_bucket_name;tags;config_organization_managed_rule_resource_id_scope;config_configuration_recorder_recording_group;config_remediation_configuration_resource_type;config_organization_managed_rule_tag_key_scope;enable_config_organization_custom_rule;config_organization_custom_rule_name;config_organization_managed_rule_timeouts;config_delivery_channel_s3_key_prefix;config_remediation_configuration_execution_controls;config_configuration_recorder_status_name;config_configuration_recorder_name;region;config_remediation_configuration_maximum_automatic_attempts;config_organization_managed_rule_excluded_accounts;config_delivery_channel_name;config_configuration_recorder_role_arn;config_configuration_aggregator_organization_aggregation_source;config_delivery_channel_snapshot_delivery_properties;config_organization_custom_rule_tag_value_scope;config_config_rule_name;config_configuration_recorder_status_is_enabled;config_organization_managed_rule_description;config_config_rule_description;config_organization_managed_rule_resource_types_scope;enable_config_configuration_aggregator;enable_config_organization_managed_rule;config_config_rule_scope;enable_config_configuration_recorder_status;config_config_rule_source;config_configuration_aggregator_account_aggregation_source;enable_config_delivery_channel;config_organization_custom_rule_tag_key_scope;config_organization_managed_rule_name;config_config_rule_input_parameters;config_remediation_configuration_automatic;config_remediation_configuration_parameter,enable_org_managed_rule;enable_remediation;account_rule_scope_tag_key;aws_region;account_rule_scope_compliance_resource_types;source_owner;enable_aggregate_authorization;remediation_target_id;remediation_automatic;enable_delivery_channel;managed_rule_input_parameters;source_identifier;base_name;managed_rule_scope_tag_value;enable_aggregator;managed_rule_identifier;organization_aggregator;enable_recorder;remediation_resource_type;aggregate_authorization_region;enable_account_rule;custom_rule_scope_compliance_resource_types;iam_role_arn;trigger_types;aggregate_authorization_account_id;managed_rule_scope_compliance_resource_types;s3_bucket_name;custom_rule_scope_tag_value;enable_org_custom_rule;managed_rule_scope_tag_key;custom_rule_scope_tag_key;account_rule_input_parameters;account_ids;account_rule_scope_tag_value;remediation_target_type;lambda_function_arn;remediation_max_automatic_attempts,9,0,0,9,0,0.0,0.0,config_configuration_recorder_id;config_config_rule_id;config_organization_custom_rule_arn;config_configuration_aggregator_arn;config_organization_managed_rule_arn;config_config_rule_arn;config_remediation_configuration_id;config_delivery_channel_id;config_aggregate_authorization_arn,
52,iac_benchmark/scenarios/terrads_2cf4c191fb3a,True,5.0,False,16,30,14,2,16,87.5,46.67,aws_s3_bucket_acl;aws_s3_bucket_acl,aws_s3_bucket_server_side_encryption_configuration;aws_iam_role;aws_s3_bucket_public_access_block;aws_s3_bucket_public_access_block;aws_s3_bucket_public_access_block;aws_kms_key;aws_kms_key;aws_s3_bucket;aws_s3_bucket;aws_s3_bucket;aws_s3_bucket_versioning;aws_s3_bucket_versioning;aws_kms_alias;aws_kms_alias;aws_iam_role_policy_attachment;aws_iam_policy,1,2,0,1,2,0.0,0.0,aws_canonical_user_id,aws_region;aws_caller_identity,18,20,1,17,19,5.56,5.0,tags;request_payment_configuration;acl;notifications;policy;replication_configuration;cors_configuration;server_side_encryption_configuration;ownership_controls;force_destroy;intelligent_tiering_configuration;logging;public_access_block;versioning;inventory;bucket;grants,notification_sns_topics;inventory_destination_bucket_name;cors_rules;notification_lambda_functions;enable_logging;replication_destination_bucket_name;inventory_configurations;bucket_policy;enable_replication;bucket_name;logging_target_bucket_name;enable_notifications;replication_rules;intelligent_tiering_configurations;replication_iam_role_name;logging_prefix;enable_request_payment;notification_sqs_queues;enable_inventory,3,3,3,0,0,100.0,100.0,,
53,iac_benchmark/scenarios/terrads_8945dba1c1be,True,4.0,False,17,17,13,4,4,76.47,76.47,aws_s3_bucket_acl;aws_s3_bucket_acl;aws_s3_bucket_ownership_controls;aws_s3_bucket_ownership_controls,aws_kms_key;aws_s3_bucket_policy;aws_s3_bucket_public_access_block;aws_s3_bucket_public_access_block,0,0,0,0,0,100.0,100.0,,,11,8,1,10,7,9.09,12.5,sse_algorithm;no_default_encryption;no_versioning;website_enabled;bucket_acl;s3_public;logging_bucket;no_logging;s3_getobject_only;name,disable_versioning;disable_encryption;enable_logging;create_publicly_readable_bucket;bucket_prefix;enable_website;create_fully_public_bucket,1,0,0,1,0,0.0,0.0,bucket_id,
54,iac_benchmark/scenarios/terrads_b925822efe24,True,3.0,False,12,11,10,2,1,83.33,90.91,aws_security_group_rule;aws_security_group_rule,aws_vpc_endpoint,2,3,2,0,1,100.0,66.67,,aws_prefix_list,0,0,0,0,0,100.0,100.0,,,2,1,0,2,1,0.0,0.0,seunghyun_public_ip;aws_vpc_id,public_ip
55,iac_benchmark/scenarios/terrads_bcebc593f734,True,3.0,False,13,25,6,7,19,46.15,24.0,aws_iam_role;aws_iam_policy_attachment;aws_iam_policy_attachment;aws_iam_role_policy;aws_iam_role_policy;aws_iam_role_policy;aws_iam_role_policy,aws_kms_key;aws_s3_bucket;aws_s3_bucket_versioning;aws_lambda_function;aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_server_side_encryption_configuration;aws_sfn_state_machine;aws_cloudwatch_log_group;aws_kms_alias;aws_dynamodb_table;aws_glue_job;aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_iam_policy;aws_iam_policy;aws_iam_policy;aws_s3_bucket_public_access_block;aws_s3_bucket_public_access_block,0,3,0,0,3,0.0,0.0,,aws_region;archive_file;aws_caller_identity,2,1,0,2,1,0.0,0.0,aws_account_id;aws_region,tags,0,0,0,0,0,100.0,100.0,,
56,iac_benchmark/scenarios/terrads_b17fbb76ac06,True,5.0,False,14,30,12,2,18,85.71,40.0,aws_s3_bucket_acl;aws_s3_bucket_ownership_controls,aws_s3_bucket;aws_s3_bucket;aws_s3_bucket;aws_s3_bucket_versioning;aws_s3_bucket_versioning;aws_s3_bucket_policy;aws_s3_bucket_policy;aws_s3_bucket_policy;aws_s3_bucket_policy;aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_server_side_encryption_configuration;aws_iam_role;aws_iam_role_policy_attachment;aws_iam_policy;aws_s3_bucket_public_access_block;aws_s3_bucket_public_access_block;aws_s3_bucket_public_access_block,3,2,0,3,2,0.0,0.0,aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document,aws_region;aws_caller_identity,23,11,1,22,10,4.35,9.09,lifecycle_rule;cors_rule;object_lock_days;inventory_configuration;eventbridge_enabled;block_public_acls;acl;policy;force_destroy;kms_key_arn;replication_configuration;restrict_public_buckets;logging_source_bucket_arns;ignore_public_acls;block_public_policy;logging;name;name_prefix;versioning;object_ownership_type;object_lock_mode;object_lock_years,bucket_name;cors_rules;object_lock_config;replication_config;event_bridge_notifications_enabled;custom_bucket_policy;inventory_config;logging_target_bucket;encryption_type;lifecycle_rules,3,0,0,3,0,0.0,0.0,name;arn;id,
57,iac_benchmark/scenarios/terrads_0b839c616027,True,3.0,False,6,2,2,4,0,33.33,100.0,aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_iam_role;aws_iam_role,,4,2,1,3,1,25.0,50.0,aws_partition;aws_iam_policy_document;aws_iam_policy_document,aws_iam_policy,27,9,0,27,9,0.0,0.0,allow_self_assume_role;poweruser_role_tags;readonly_role_name;max_session_duration;trusted_role_services;admin_role_tags;readonly_role_permissions_boundary_arn;admin_role_requires_mfa;force_detach_policies;admin_role_policy_arns;create_readonly_role;mfa_age;create_poweruser_role;poweruser_role_requires_mfa;poweruser_role_policy_arns;poweruser_role_permissions_boundary_arn;readonly_role_requires_mfa;admin_role_permissions_boundary_arn;admin_role_name;poweruser_role_name;admin_role_path;readonly_role_tags;readonly_role_policy_arns;poweruser_role_path;create_admin_role;readonly_role_path;trusted_role_arns,allowed_principal_arns;poweruser_enabled;poweruser_mfa_enabled;mfa_age_limit;allowed_service_principals;readonly_enabled;admin_enabled;admin_mfa_enabled;readonly_mfa_enabled,15,1,0,15,1,0.0,0.0,poweruser_iam_role_name;readonly_iam_role_requires_mfa;admin_iam_role_name;admin_iam_role_arn;poweruser_iam_role_path;poweruser_iam_role_unique_id;readonly_iam_role_arn;admin_iam_role_unique_id;admin_iam_role_requires_mfa;readonly_iam_role_unique_id;readonly_iam_role_path;admin_iam_role_path;poweruser_iam_role_requires_mfa;readonly_iam_role_name;poweruser_iam_role_arn,roles
